경기도,경기도 안양시 동안구,354616 ,354225 ,353916 ,353578 ,353449 ,353494 ,353460 ,353224 ,352886 ,352527 ,352276 ,352104 ,351787 ,351385 ,351585 ,351522 ,351106 ,350519 ,350276 ,349857 ,349511 ,349135 ,348865 ,348555 ,349502 ,349773 ,349775 ,349595 ,347207 ,345061 ,344964 ,344756 ,343963 ,343085 ,342065 ,340774 ,339602 ,338233 ,336524 ,334679 ,333549 ,332787 ,331900 ,330969 ,330118 ,329645 ,329783 ,329419 ,328971 ,328378 ,327923 ,327162 ,326126 ,325319 ,324664 ,324077 ,323553 ,323681 ,324036 ,324068 ,324016 ,323912 ,323737 ,323591 ,323455 ,322809 ,322176 ,320959 ,320050 ,319070 ,317687 ,316187 ,315083 ,313911 ,312682 ,311790 ,311349 ,310614 ,310660 ,312808 ,313257 ,312958 ,312419 ,311512 ,310321 ,309420 ,308718 ,308055 ,307944 ,308867 ,311366 ,313216 ,313589 ,313881 ,314688 ,314947 ,315094 ,314855 ,314005 ,314041 ,314102 ,313834 ,313659 ,313435 ,313268 ,313096 ,312843 ,312867 
경기도,경기도 부천시,858120 ,857370 ,857003 ,856126 ,855756 ,855586 ,855051 ,854103 ,853498 ,853162 ,852758 ,852220 ,851468 ,850265 ,849765 ,848949 ,849051 ,848987 ,849064 ,848545 ,848190 ,848142 ,848251 ,848512 ,848123 ,848764 ,849475 ,850158 ,851043 ,851380 ,851245 ,850319 ,849939 ,849842 ,849506 ,849024 ,849217 ,849671 ,849282 ,849143 ,849361 ,850329 ,851404 ,851812 ,851935 ,851589 ,851012 ,850304 ,849746 ,848191 ,847579 ,846425 ,844953 ,843768 ,842538 ,840735 ,839201 ,837937 ,837233 ,836751 ,835433 ,834276 ,833218 ,831701 ,830811 ,829996 ,828947 ,827374 ,827132 ,826845 ,826093 ,825700 ,824675 ,822865 ,822000 ,821068 ,819990 ,818383 ,817449 ,816087 ,813178 ,812158 ,811225 ,810742 ,810069 ,809559 ,809083 ,808047 ,807090 ,806067 ,804990 ,803585 ,802473 ,801503 ,800174 ,798999 ,797855 ,796575 ,793519 ,792561 ,791263 ,790128 ,788935 ,787673 ,787813 ,788179 ,787821 ,787267 
경기도,경기도 광명시,350326 ,349912 ,349669 ,349270 ,349071 ,348560 ,348265 ,347817 ,347388 ,347178 ,346888 ,346565 ,346380 ,346104 ,345741 ,345277 ,345079 ,344978 ,344827 ,344128 ,343783 ,343687 ,343547 ,343111 ,342642 ,341732 ,340982 ,340534 ,340009 ,339484 ,339071 ,337847 ,336696 ,335872 ,335112 ,334481 ,333791 ,333543 ,333712 ,333694 ,333521 ,332790 ,331760 ,330623 ,330719 ,330837 ,330789 ,330616 ,330360 ,329565 ,329220 ,328327 ,327529 ,326841 ,326425 ,325766 ,324730 ,323527 ,322418 ,321435 ,320693 ,319899 ,319205 ,318021 ,317144 ,316552 ,315920 ,316125 ,316220 ,315745 ,314413 ,312774 ,311119 ,308678 ,305836 ,302761 ,300092 ,298599 ,297748 ,296785 ,295750 ,295690 ,295742 ,295852 ,295560 ,295335 ,294895 ,294458 ,293763 ,292893 ,292214 ,291331 ,290698 ,290756 ,290726 ,290501 ,290351 ,289887 ,288933 ,288366 ,288182 ,287945 ,287603 ,286584 ,285198 ,283849 ,282786 ,281821 
경기도,경기도 평택시,446385 ,446915 ,447555 ,448138 ,448841 ,449555 ,450334 ,450946 ,451421 ,452310 ,453437 ,454231 ,455276 ,455738 ,456242 ,457088 ,459290 ,460532 ,461628 ,462571 ,463043 ,463834 ,464561 ,465532 ,466327 ,467255 ,467873 ,468854 ,469889 ,470832 ,472141 ,473738 ,474672 ,475157 ,475830 ,476353 ,477175 ,478181 ,479063 ,479823 ,480407 ,481530 ,482737 ,484169 ,485644 ,486740 ,487798 ,489081 ,490410 ,491338 ,491982 ,493570 ,494716 ,495642 ,496324 ,498126 ,499620 ,500787 ,501736 ,502292 ,504221 ,505817 ,507621 ,509529 ,511229 ,513027 ,514876 ,517087 ,519124 ,520649 ,522111 ,523881 ,525378 ,527166 ,529140 ,531655 ,534343 ,537307 ,540929 ,544085 ,544368 ,546154 ,548131 ,549901 ,551603 ,554511 ,557450 ,559363 ,561770 ,564288 ,565827 ,567411 ,568405 ,569369 ,570868 ,572548 ,573987 ,575007 ,575032 ,576192 ,577335 ,578529 ,580011 ,581524 ,583029 ,584126 ,584986 ,586145 
경기도,경기도 동두천시,97443 ,97386 ,97423 ,97356 ,97478 ,97595 ,97463 ,97340 ,97330 ,97387 ,97407 ,97494 ,97516 ,97557 ,97668 ,97831 ,97969 ,97974 ,97943 ,97920 ,98026 ,98018 ,98069 ,98194 ,98224 ,98123 ,98206 ,98349 ,98465 ,98277 ,98062 ,97947 ,97795 ,97755 ,97667 ,97619 ,97559 ,97396 ,97253 ,97161 ,97084 ,97071 ,97039 ,96884 ,96870 ,96921 ,96955 ,96857 ,96758 ,96645 ,96555 ,96429 ,96347 ,96226 ,95999 ,95795 ,95517 ,95375 ,95233 ,95250 ,95151 ,95010 ,94912 ,94941 ,94779 ,94768 ,94719 ,94452 ,94231 ,94191 ,94097 ,94143 ,93985 ,93968 ,93901 ,93915 ,94199 ,94353 ,94443 ,94318 ,93351 ,93289 ,93292 ,93354 ,93447 ,93414 ,93479 ,93508 ,93528 ,93592 ,93527 ,93395 ,93346 ,93260 ,93189 ,92999 ,92840 ,92744 ,92084 ,91980 ,91735 ,91546 ,91255 ,90883 ,90582 ,90460 ,90099 ,89669 
경기도,경기도 안산시 상록구,382059 ,381792 ,381668 ,381422 ,381394 ,381508 ,381533 ,381347 ,381602 ,381520 ,381411 ,380882 ,380268 ,379509 ,379379 ,379062 ,379111 ,379517 ,379700 ,378718 ,378087 ,377571 ,377524 ,377462 ,377170 ,376994 ,376887 ,376702 ,376264 ,375857 ,375649 ,375294 ,374875 ,374641 ,374484 ,374365 ,374038 ,373535 ,372621 ,372394 ,371604 ,370744 ,369542 ,367093 ,365246 ,364149 ,362906 ,361932 ,360690 ,359530 ,358773 ,358277 ,357419 ,356311 ,355519 ,354699 ,354145 ,353558 ,353028 ,352178 ,350416 ,348960 ,347662 ,346243 ,345351 ,344613 ,344245 ,344685 ,347334 ,348512 ,349230 ,349514 ,349189 ,348898 ,348635 ,348265 ,350342 ,351888 ,352897 ,352962 ,353508 ,353702 ,353575 ,353174 ,352898 ,352166 ,351800 ,351747 ,351387 ,350668 ,349973 ,349515 ,349670 ,349566 ,349083 ,348620 ,348345 ,347832 ,347348 ,346589 ,345535 ,344664 ,343984 ,343052 ,342162 ,341263 ,340375 ,339760 
경기도,경기도 안산시 단원구,329252 ,328520 ,328086 ,327650 ,327058 ,326368 ,325933 ,325327 ,324316 ,323817 ,323354 ,323091 ,322579 ,321965 ,321256 ,320565 ,319967 ,318368 ,317234 ,317223 ,317390 ,317456 ,317203 ,316833 ,316376 ,315772 ,315474 ,315134 ,314519 ,314002 ,313677 ,312963 ,312633 ,312161 ,311699 ,311342 ,310936 ,309967 ,308901 ,308175 ,307555 ,306966 ,306262 ,304477 ,302938 ,302019 ,301936 ,302235 ,301968 ,301783 ,302180 ,302466 ,303033 ,304032 ,304444 ,304679 ,304737 ,304430 ,304232 ,304679 ,306395 ,306938 ,307006 ,306592 ,306426 ,306305 ,306314 ,306526 ,305429 ,305063 ,304817 ,304936 ,304904 ,304835 ,304870 ,305118 ,303868 ,303027 ,302836 ,302738 ,302351 ,302114 ,301980 ,301941 ,301780 ,302311 ,302470 ,302370 ,302300 ,302058 ,302063 ,301904 ,301483 ,301142 ,300693 ,300229 ,299819 ,299434 ,298604 ,297994 ,297509 ,296996 ,296695 ,296303 ,296102 ,296217 ,296258 ,296294 
경기도,경기도 고양시 덕양구,418527 ,419649 ,420761 ,422040 ,423706 ,424423 ,425137 ,426190 ,427341 ,428333 ,430536 ,432114 ,433450 ,434994 ,437325 ,439439 ,440817 ,441988 ,442305 ,442810 ,443099 ,443733 ,444058 ,444286 ,444265 ,444047 ,444386 ,445076 ,445612 ,446233 ,446851 ,446690 ,446598 ,446614 ,446787 ,447308 ,447540 ,447659 ,447802 ,448200 ,448590 ,448684 ,448739 ,449160 ,449823 ,450592 ,451373 ,451677 ,451628 ,451714 ,451657 ,451079 ,450804 ,450449 ,450011 ,449768 ,450346 ,450814 ,451202 ,451661 ,454593 ,459295 ,462139 ,463643 ,464633 ,466157 ,467673 ,469671 ,471039 ,472467 ,473322 ,473812 ,474118 ,473689 ,473594 ,474658 ,476341 ,476962 ,478147 ,479395 ,479323 ,479828 ,480156 ,480386 ,481053 ,481641 ,481890 ,481840 ,482459 ,482927 ,483251 ,483743 ,484122 ,484656 ,484928 ,485137 ,485368 ,485763 ,485231 ,486427 ,487874 ,490088 ,492402 ,494061 ,495181 ,495916 ,496418 ,496604 
경기도,경기도 고양시 일산동구,284023 ,283918 ,283956 ,284177 ,284113 ,284207 ,284481 ,284654 ,284532 ,284641 ,284865 ,284894 ,284812 ,285073 ,285049 ,285153 ,285364 ,285658 ,286017 ,286305 ,286307 ,286318 ,286410 ,287140 ,288364 ,289762 ,290566 ,291087 ,291796 ,292612 ,292813 ,292979 ,293209 ,293290 ,293456 ,293553 ,293742 ,293729 ,293678 ,293592 ,293696 ,293673 ,293736 ,293602 ,293393 ,293318 ,293224 ,294650 ,295370 ,295962 ,296094 ,296296 ,296245 ,296223 ,296167 ,295879 ,295315 ,294990 ,294736 ,294650 ,294206 ,293804 ,294668 ,296032 ,297027 ,297671 ,298093 ,298445 ,298863 ,299276 ,299302 ,299323 ,299328 ,299138 ,298901 ,298726 ,298725 ,299716 ,300665 ,300850 ,300350 ,300407 ,300437 ,300326 ,300232 ,299985 ,299928 ,299757 ,299297 ,298873 ,298593 ,298563 ,299256 ,299399 ,299123 ,299065 ,298974 ,298492 ,297614 ,297055 ,296590 ,296122 ,295345 ,294628 ,293752 ,293429 ,293128 ,292895 
경기도,경기도 고양시 일산서구,297423 ,297490 ,297435 ,297517 ,297685 ,297524 ,297709 ,297859 ,298201 ,298453 ,298761 ,298964 ,299378 ,299573 ,299594 ,299954 ,300103 ,299900 ,299915 ,299609 ,299702 ,300142 ,300248 ,300464 ,300411 ,300440 ,300412 ,300458 ,300806 ,300839 ,300984 ,300814 ,300675 ,300704 ,300649 ,300514 ,300305 ,300119 ,299919 ,299914 ,299779 ,299626 ,299122 ,298668 ,298234 ,297841 ,297530 ,297038 ,296635 ,295730 ,295284 ,295754 ,296909 ,297517 ,297819 ,297779 ,298518 ,299729 ,300614 ,301264 ,302378 ,302774 ,302533 ,302254 ,302558 ,302523 ,302875 ,302886 ,303007 ,303110 ,303555 ,303861 ,303901 ,303579 ,303346 ,303180 ,302981 ,302538 ,302363 ,302175 ,301172 ,300501 ,300063 ,299795 ,299760 ,299270 ,298969 ,298643 ,297966 ,297553 ,297080 ,296466 ,295687 ,295222 ,294924 ,294357 ,293847 ,292943 ,291860 ,291302 ,290738 ,290325 ,289852 ,289398 ,288976 ,288680 ,288417 ,288243 
