"동별(1)",동별(2),2023. 11,2023. 11,2023. 11,2023. 11,2023. 11,2023. 11,2023. 11,2023. 11,2023. 11,2023. 11,2023. 11
"동별(1)",동별(2),전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대 이상
"종로구",소계,72060,37678,14430,10219,7282,1855,430,105,36,11,14
"종로구",사직동,4526,2281,920,662,502,118,24,13,2,1,3
"종로구",삼청동,1117,549,261,139,107,45,12,3,1,-,-
"종로구",부암동,4134,1668,987,757,522,147,37,12,3,-,1
"종로구",평창동,7134,2260,1778,1467,1155,353,85,18,15,-,3
"종로구",무악동,3016,707,752,698,676,148,25,6,1,1,2
"종로구",교남동,4336,1623,1046,888,629,125,14,8,1,2,-
"종로구",가회동,1914,923,400,323,194,54,16,3,-,-,1
"종로구",종로1.2.3.4가동,4909,3919,494,272,168,40,13,2,-,1,-
"종로구",종로5.6가동,3584,2565,507,297,169,36,7,3,-,-,-
"종로구",이화동,4218,2743,725,410,255,62,17,3,1,1,1
"종로구",창신1동,2629,1552,556,310,151,47,9,4,-,-,-
"종로구",창신2동,3989,2030,969,538,347,77,25,2,1,-,-
"종로구",창신3동,2770,940,736,583,382,109,16,4,-,-,-
"종로구",숭인1동,2990,1483,701,436,282,67,20,1,-,-,-
"종로구",숭인2동,6605,4749,1002,478,299,64,11,2,-,-,-
"종로구",청운효자동,5057,1972,1169,964,701,186,44,12,6,3,-
"종로구",혜화동,9132,5714,1427,997,743,177,55,9,5,2,3
"중구",소계,64586,34389,14141,8692,5589,1313,320,92,30,7,13
"중구",소공동,1235,734,240,154,88,12,3,2,1,-,1
"중구",회현동,2492,1506,453,274,184,51,14,8,1,1,-
"중구",명동,1385,959,225,111,64,16,3,3,1,1,2
"중구",필동,2496,1680,421,205,134,43,8,3,1,-,1
"중구",장충동,2848,1921,454,239,165,46,16,4,1,1,1
"중구",광희동,3949,2878,595,283,133,37,17,4,2,-,-
"중구",을지로동,2116,1545,354,135,68,11,3,-,-,-,-
"중구",신당5동,5367,2779,1238,715,490,111,20,9,3,2,-
"중구",황학동,7410,4395,1569,829,482,107,19,6,1,1,1
"중구",중림동,5888,2699,1300,1014,671,159,35,7,3,-,-
"중구",신당동,4705,3126,871,398,224,67,14,4,1,-,-
"중구",다산동,6797,3310,1629,1000,679,134,28,11,4,-,2
"중구",약수동,7762,3184,2128,1419,798,163,51,16,-,-,3
"중구",청구동,6159,2558,1606,1050,718,179,39,5,2,1,1
"중구",동화동,3977,1115,1058,866,691,177,50,10,9,-,1
"용산구",소계,108381,53578,23845,16081,11233,2745,652,168,46,16,17
"용산구",후암동,8246,4233,1799,1178,756,211,40,23,2,-,4
"용산구",용산2가동,5032,2794,1196,592,330,96,20,3,1,-,-
"용산구",남영동,4859,3728,595,295,182,48,7,3,-,-,1
"용산구",원효로2동,6238,2562,1442,1140,829,199,43,14,4,2,3
"용산구",효창동,4721,1747,1188,874,698,151,48,8,2,4,1
"용산구",용문동,5316,2130,1340,1003,658,148,25,7,5,-,-
"용산구",이촌1동,9134,1813,2263,2407,2057,450,108,22,8,4,2
"용산구",이촌2동,3592,1315,1009,700,428,107,24,8,-,1,-
"용산구",이태원1동,3444,1976,759,396,241,52,18,2,-,-,-
"용산구",이태원2동,4850,2713,1100,585,330,85,29,5,3,-,-
"용산구",서빙고동,5092,1683,1200,935,910,279,63,17,5,-,-
"용산구",보광동,6530,3589,1527,817,474,98,22,2,-,1,-
"용산구",청파동,11162,7015,2133,1055,701,193,48,10,2,2,3
"용산구",원효로1동,9294,5160,1835,1244,828,183,33,6,3,1,1
"용산구",한강로동,11285,6071,2345,1559,1017,215,57,14,6,-,1
"용산구",한남동,9586,5049,2114,1301,794,230,67,24,5,1,1
"성동구",소계,133178,59017,30310,23119,16365,3340,776,182,49,10,10
"성동구",왕십리2동,7377,2997,1725,1380,993,206,57,13,5,-,1
"성동구",마장동,10854,5357,2319,1619,1196,254,87,12,5,2,3
"성동구",사근동,8231,6190,971,546,417,87,12,8,-,-,-
"성동구",행당1동,6463,2830,1373,1183,853,181,31,10,1,1,-
"성동구",행당2동,9241,2471,2500,2203,1662,312,69,16,5,1,2
"성동구",응봉동,5951,1617,1476,1410,1170,220,43,10,4,1,-
"성동구",금호1가동,6525,2306,1669,1377,926,189,41,13,3,1,-
"성동구",금호4가동,6401,2353,1670,1322,846,164,37,8,1,-,-
"성동구",성수1가1동,7446,3311,1730,1254,922,175,46,6,2,-,-
"성동구",성수1가2동,5919,2764,1334,966,678,134,34,6,2,1,-
"성동구",성수2가1동,7647,3886,1744,1087,733,145,41,8,3,-,-
"성동구",성수2가3동,5239,2752,1079,702,540,128,29,8,1,-,-
"성동구",송정동,5370,2977,1157,657,445,109,18,6,-,1,-
"성동구",용답동,7694,5254,1278,612,422,96,27,3,1,-,1
"성동구",왕십리도선동,12186,5162,2681,2219,1679,333,80,24,6,1,1
"성동구",금호2.3가동,9903,3590,2629,2021,1326,264,48,18,6,-,1
"성동구",옥수동,10731,3200,2975,2561,1557,343,76,13,4,1,1
"광진구",소계,170152,85074,35416,25368,19248,3878,852,233,59,11,13
"광진구",화양동,18208,15036,1958,684,417,84,22,5,1,-,1
"광진구",군자동,11327,7040,2058,1254,767,154,37,13,3,1,-
"광진구",중곡1동,8653,4878,1941,1045,626,126,28,9,-,-,-
"광진구",중곡2동,10587,5229,2475,1543,1032,242,51,11,2,1,1
"광진구",중곡3동,8519,4459,2035,1129,699,169,19,7,2,-,-
"광진구",중곡4동,13076,5428,3364,2283,1546,342,81,25,5,1,1
"광진구",능동,6455,3891,1276,701,439,106,36,5,1,-,-
"광진구",구의1동,13092,7624,2595,1545,1039,233,44,9,1,-,2
"광진구",구의2동,11465,4411,2763,2137,1666,371,82,25,5,1,4
"광진구",구의3동,12058,4399,2714,2424,2028,385,79,22,6,-,1
"광진구",광장동,11853,2307,2108,3216,3484,571,126,28,11,2,-
"광진구",자양1동,11990,6649,2530,1452,1077,224,40,13,3,2,-
"광진구",자양2동,10906,4435,2583,2058,1427,306,72,19,6,-,-
"광진구",자양3동,10972,3225,2608,2502,2104,395,91,33,9,3,2
"광진구",자양4동,10991,6063,2408,1395,897,170,44,9,4,-,1
"동대문구",소계,172934,86202,36405,25976,18836,4284,935,209,58,21,8
"동대문구",회기동,6669,4685,900,530,434,94,22,2,1,-,1
"동대문구",휘경1동,7684,4576,1331,875,691,164,39,6,-,2,-
"동대문구",휘경2동,12711,6818,2449,1706,1344,317,61,11,3,1,1
"동대문구",청량리동,10102,5346,2315,1335,845,195,50,10,3,2,1
"동대문구",용신동,21691,12736,4050,2631,1814,355,85,14,4,2,-
"동대문구",제기동,13047,7607,2577,1530,1016,228,69,13,3,2,2
"동대문구",전농1동,15978,7749,3380,2548,1795,396,76,25,7,1,1
"동대문구",전농2동,7543,2394,1926,1637,1220,297,57,9,2,1,-
"동대문구",답십리2동,12481,4714,3263,2389,1621,381,88,18,6,1,-
"동대문구",장안1동,18326,8452,4191,2956,2071,513,108,27,5,2,1
"동대문구",장안2동,14409,5403,3388,2795,2213,461,110,27,9,2,1
"동대문구",이문1동,10723,6987,1722,1023,749,179,43,12,6,2,-
"동대문구",이문2동,8681,3339,2081,1582,1287,315,63,12,2,-,-
"동대문구",답십리1동,12889,5396,2832,2439,1736,389,64,23,7,3,-
"중랑구",소계,187680,84675,45992,30498,20731,4593,897,224,48,15,7
"중랑구",면목2동,12239,5969,2993,1816,1153,250,43,8,6,1,-
"중랑구",면목4동,8960,3994,2276,1449,969,210,49,13,-,-,-
"중랑구",면목5동,6414,2195,1691,1380,930,180,26,8,2,2,-
"중랑구",면목7동,10559,4770,2676,1698,1146,207,47,8,6,1,-
"중랑구",상봉1동,10131,3536,2544,2072,1600,315,49,10,3,2,-
"중랑구",상봉2동,12512,7941,2450,1283,669,124,32,11,1,1,-
"중랑구",중화1동,8923,3619,2405,1610,1017,223,36,10,2,-,1
"중랑구",중화2동,13462,7469,3136,1642,958,194,46,13,3,-,1
"중랑구",묵1동,14939,5611,3617,2824,2199,542,115,27,2,2,-
"중랑구",묵2동,9189,4289,2341,1411,896,204,37,8,3,-,-
"중랑구",망우3동,8169,3982,2010,1268,707,161,31,7,2,1,-
"중랑구",신내1동,14913,4044,3932,3158,2787,780,159,41,8,2,2
"중랑구",신내2동,8907,3185,2465,1773,1175,244,49,12,3,-,1
"중랑구",면목본동,17791,9324,4168,2504,1428,297,56,10,2,1,1
"중랑구",면목3.8동,12798,6274,3233,1836,1152,243,48,10,1,1,-
"중랑구",망우본동,17774,8473,4055,2774,1945,419,74,28,4,1,1
"성북구",소계,197041,83123,44348,34654,27191,6000,1290,303,77,25,30
"성북구",돈암1동,6051,1909,1624,1276,985,201,46,7,-,2,1
"성북구",돈암2동,8534,1779,2052,2156,1938,455,117,25,8,1,3
"성북구",안암동,9867,7064,1383,761,509,118,24,5,1,1,1
"성북구",보문동,8148,3964,1785,1243,918,189,38,8,1,1,1
"성북구",정릉1동,7344,2339,1742,1602,1284,292,63,17,1,2,2
"성북구",정릉2동,9920,3524,2568,2009,1399,304,79,29,6,1,1
"성북구",정릉3동,8224,4794,1657,943,623,150,43,6,3,2,3
"성북구",정릉4동,10760,3979,2780,2066,1497,327,81,22,5,2,1
"성북구",길음1동,12471,2558,2595,3202,3363,608,110,18,8,4,5
"성북구",길음2동,8657,2483,2039,1966,1710,369,68,16,6,-,-
"성북구",월곡1동,10772,3498,2721,2226,1814,400,88,20,4,1,-
"성북구",월곡2동,9669,4872,2053,1400,1032,241,52,11,6,2,-
"성북구",장위1동,10596,4131,2621,1925,1472,357,73,15,-,1,1
"성북구",장위2동,6626,3046,1715,1042,611,161,44,6,-,1,-
"성북구",장위3동,6476,2166,1409,1391,1225,233,39,11,1,1,-
"성북구",성북동,8126,4106,1817,1140,767,209,59,14,7,-,7
"성북구",삼선동,11455,5993,2297,1564,1213,288,72,22,5,-,1
"성북구",동선동,9663,6669,1511,796,534,122,21,5,3,1,1
"성북구",종암동,17065,6855,3854,3129,2506,591,95,24,9,2,-
"성북구",석관동,16617,7394,4125,2817,1791,385,78,22,3,-,2
"강북구",소계,143796,66474,35272,22613,15037,3438,748,144,42,14,14
"강북구",번1동,10308,6107,2171,1145,710,131,36,5,2,1,-
"강북구",번2동,7429,3178,2162,1228,650,160,42,6,1,1,1
"강북구",번3동,7661,2907,2289,1325,865,228,38,8,1,-,-
"강북구",수유1동,10429,5243,2519,1492,899,205,54,10,2,1,4
"강북구",수유2동,9777,3997,2642,1713,1087,260,65,6,3,3,1
"강북구",수유3동,13532,8173,2726,1531,836,211,38,11,3,2,1
"강북구",삼양동,10814,4672,2733,1806,1235,284,69,11,3,1,-
"강북구",미아동,11675,6564,2510,1467,856,217,44,10,5,1,1
"강북구",송중동,13856,6288,3299,2257,1550,359,77,18,4,1,3
"강북구",송천동,13065,6496,3234,1869,1179,228,49,6,3,1,-
"강북구",삼각산동,11518,2744,2638,2781,2682,540,97,29,7,-,-
"강북구",우이동,9562,3990,2595,1635,1040,234,53,8,5,1,1
"강북구",인수동,14170,6115,3754,2364,1448,381,86,16,3,1,2
"도봉구",소계,138161,51032,36438,26565,18768,4189,870,206,64,20,9
"도봉구",쌍문1동,9405,3532,2541,1771,1170,301,69,15,3,3,-
"도봉구",쌍문2동,8442,3356,2333,1506,968,212,50,11,4,-,2
"도봉구",쌍문3동,8191,3754,1980,1361,865,186,32,11,2,-,-
"도봉구",쌍문4동,7090,1776,1828,1706,1442,281,48,7,2,-,-
"도봉구",방학1동,12907,5330,3176,2219,1644,420,90,20,4,2,2
"도봉구",방학2동,9140,3993,2442,1507,894,240,52,6,5,1,-
"도봉구",방학3동,9924,2154,2743,2433,1993,470,95,26,6,3,1
"도봉구",창1동,10963,4185,2813,2075,1547,267,57,12,6,1,-
"도봉구",창2동,12517,4398,3409,2519,1686,399,68,26,8,3,1
"도봉구",창3동,6409,2746,1723,1050,677,171,28,11,3,-,-
"도봉구",창4동,10925,3480,2652,2397,1948,361,63,14,8,-,2
"도봉구",창5동,10250,3392,2673,2142,1616,327,74,17,6,3,-
"도봉구",도봉1동,10256,4701,2810,1576,887,209,54,14,4,1,-
"도봉구",도봉2동,11742,4235,3315,2303,1431,345,90,16,3,3,1
"노원구",소계,218106,78484,52981,42837,35347,6868,1225,260,68,22,14
"노원구",월계1동,10010,4624,2204,1596,1227,307,42,7,3,-,-
"노원구",월계2동,11706,4447,3108,2201,1551,323,65,8,1,2,-
"노원구",월계3동,12862,4507,3579,2632,1687,353,85,11,5,2,1
"노원구",공릉2동,17801,6537,3733,3540,3222,619,117,23,6,2,2
"노원구",하계1동,12261,5506,2418,2002,1908,342,61,16,4,2,2
"노원구",하계2동,8202,1982,2017,1962,1867,317,38,15,3,1,-
"노원구",중계본동,8153,1797,1526,1858,2339,526,85,17,4,1,-
"노원구",중계1동,8919,1507,1512,2426,2951,437,62,15,9,-,-
"노원구",중계4동,8213,2839,2043,1555,1410,297,51,10,6,2,-
"노원구",상계1동,15539,4916,4189,3204,2500,581,111,31,5,-,2
"노원구",상계2동,8551,3418,1826,1595,1385,250,66,8,2,1,-
"노원구",상계5동,10904,4472,2842,1937,1286,304,45,13,3,1,1
"노원구",상계8동,9148,2469,2704,2215,1468,253,29,6,2,1,1
"노원구",상계9동,8344,2488,2347,1887,1361,220,31,8,-,2,-
"노원구",상계10동,7640,2197,2183,1716,1278,208,40,14,3,1,-
"노원구",상계3.4동,12429,4815,3127,2177,1778,421,87,19,3,2,-
"노원구",상계6.7동,13902,4944,3553,2828,2147,347,60,15,4,1,3
"노원구",중계2.3동,14988,5545,4199,2838,2006,337,50,9,1,1,2
"노원구",공릉1동,18534,9474,3871,2668,1976,426,100,15,4,-,-
"은평구",소계,215700,87465,53574,38340,27853,6623,1425,286,77,31,26
"은평구",녹번동,17615,7705,4454,3012,1926,396,101,14,7,-,-
"은평구",불광1동,17675,7194,4602,3208,2071,461,107,22,7,3,-
"은평구",갈현1동,7391,3547,1715,1173,755,158,36,7,-,-,-
"은평구",갈현2동,12546,4768,3339,2332,1627,372,85,12,4,3,4
"은평구",구산동,13491,4879,3505,2616,1867,488,97,24,7,3,5
"은평구",대조동,15333,8527,3526,1766,1187,246,66,10,3,2,-
"은평구",응암1동,15096,6198,3688,2647,1971,475,80,22,5,3,7
"은평구",응암2동,11036,3128,2702,2694,1993,397,87,24,8,2,1
"은평구",신사1동,12061,4507,3242,2322,1551,335,77,19,4,3,1
"은평구",신사2동,8711,3405,2262,1586,1132,248,62,9,3,2,2
"은평구",증산동,7959,2851,2066,1411,1190,367,55,14,3,2,-
"은평구",수색동,8189,2302,2194,1751,1509,354,67,12,-,-,-
"은평구",진관동,21365,6538,4587,4285,4403,1215,267,50,12,4,4
"은평구",불광2동,14061,7030,3410,2093,1150,295,69,11,3,-,-
"은평구",응암3동,12515,6413,3031,1736,1004,253,63,11,3,-,1
"은평구",역촌동,20656,8473,5251,3708,2517,563,106,25,8,4,1
"서대문구",소계,146938,66164,32501,24675,18383,4046,870,211,58,22,8
"서대문구",천연동,7625,3064,1858,1422,1007,217,44,8,2,2,1
"서대문구",홍제1동,11028,4085,2794,2156,1537,351,78,19,6,1,1
"서대문구",홍제3동,8023,3036,2030,1582,1094,216,48,13,4,-,-
"서대문구",홍제2동,5753,1972,1502,1203,838,190,38,8,1,1,-
"서대문구",홍은1동,9709,3453,2457,1954,1400,339,81,17,5,3,-
"서대문구",홍은2동,13196,5378,3226,2299,1784,383,97,22,4,3,-
"서대문구",남가좌1동,6158,1379,1346,1570,1495,284,63,19,1,1,-
"서대문구",남가좌2동,13357,5540,2922,2439,1964,394,79,12,5,2,-
"서대문구",북가좌1동,6787,1687,1703,1623,1364,316,70,17,6,1,-
"서대문구",북가좌2동,14590,6096,3742,2526,1730,398,68,25,3,-,2
"서대문구",충현동,10075,5181,2037,1424,1119,254,44,12,2,1,1
"서대문구",북아현동,7046,2770,1642,1435,977,179,33,8,2,-,-
"서대문구",신촌동,14894,11896,1589,753,489,116,36,6,5,2,2
"서대문구",연희동,18697,10627,3653,2289,1585,409,91,25,12,5,1
"마포구",소계,181058,87444,38664,28119,21268,4340,892,231,64,25,11
"마포구",용강동,9281,3504,1977,1892,1541,283,59,21,4,-,-
"마포구",대흥동,8709,5673,1406,807,665,125,22,8,-,-,3
"마포구",염리동,7794,3336,1614,1399,1187,217,29,8,3,-,1
"마포구",신수동,10038,4005,2287,1874,1512,291,49,15,3,1,1
"마포구",서교동,15251,10321,2536,1268,871,189,49,11,3,3,-
"마포구",합정동,9195,5173,2087,1100,634,151,35,10,2,2,1
"마포구",망원1동,10167,5212,2438,1327,912,220,45,9,3,1,-
"마포구",망원2동,8357,3384,2152,1385,1138,234,48,11,4,1,-
"마포구",연남동,8370,5041,1727,874,560,134,22,5,3,3,1
"마포구",성산1동,9487,4700,2197,1328,939,247,50,16,8,2,-
"마포구",성산2동,19472,9554,4169,2961,2190,465,99,22,10,1,1
"마포구",상암동,12709,4746,2632,2447,2229,545,84,17,6,2,1
"마포구",도화동,9303,3678,2113,1794,1352,283,63,17,-,3,-
"마포구",서강동,12169,5975,2345,2009,1484,259,68,17,9,2,1
"마포구",공덕동,18603,9250,3979,2834,2008,414,91,23,3,1,-
"마포구",아현동,12153,3892,3005,2820,2046,283,79,21,3,3,1
"양천구",소계,180794,58507,42046,38059,33738,6699,1280,304,104,34,23
"양천구",목1동,10343,1695,1933,3014,3044,517,103,25,8,4,-
"양천구",목2동,13353,5520,3116,2402,1827,372,82,22,8,2,2
"양천구",목3동,10082,4244,2498,1791,1238,210,71,22,5,1,2
"양천구",목4동,9971,3298,2056,2063,2035,413,78,21,6,1,-
"양천구",신월1동,10081,4885,2462,1567,907,206,44,7,1,1,1
"양천구",신월2동,8709,2761,2284,1796,1409,347,79,20,8,3,2
"양천구",신월3동,7720,4137,1775,959,622,177,38,5,3,1,3
"양천구",신월4동,6831,1720,1807,1626,1280,318,61,15,3,1,-
"양천구",신월5동,6357,2485,1604,1150,837,214,52,10,4,1,-
"양천구",신월6동,5381,1275,1382,1355,1097,237,32,3,-,-,-
"양천구",신월7동,8977,3598,2601,1579,942,208,33,12,4,-,-
"양천구",신정1동,6961,1389,1352,1809,1984,342,66,13,2,3,1
"양천구",신정2동,6848,1609,1384,1523,1891,375,47,11,5,1,2
"양천구",신정3동,19746,5504,4956,4282,3876,927,153,32,12,3,1
"양천구",신정6동,8185,1178,1748,2375,2411,371,76,12,10,1,3
"양천구",신정7동,11505,3410,2789,2529,2289,396,61,17,9,4,1
"양천구",목5동,13458,1787,2518,3850,4424,710,119,34,9,5,2
