"동별(1)",동별(2),2023. 03,2023. 03,2023. 03,2023. 03,2023. 03,2023. 03,2023. 03,2023. 03,2023. 03,2023. 03,2023. 03
"중랑구",상봉1동,10112,3419,2575,2105,1639,309,51,12,-,2,-
"중랑구",상봉2동,12355,7744,2439,1308,683,141,30,8,-,1,1
"중랑구",중화1동,8992,3640,2358,1649,1057,233,41,10,3,1,-
"중랑구",중화2동,13634,7519,3142,1718,982,211,47,11,2,1,1
"중랑구",묵1동,14969,5599,3561,2855,2253,554,114,25,2,6,-
"중랑구",묵2동,9286,4299,2378,1420,927,208,46,5,3,-,-
"중랑구",망우3동,8208,3967,2025,1275,725,174,34,5,2,1,-
"중랑구",신내1동,14901,3968,3893,3116,2900,797,177,42,5,1,2
"중랑구",신내2동,8958,3218,2426,1774,1222,254,51,10,2,-,1
"중랑구",면목본동,17791,9256,4175,2492,1481,319,55,9,2,1,1
"중랑구",면목3.8동,12834,6280,3219,1816,1218,239,48,12,1,-,1
"중랑구",망우본동,17630,8270,4097,2737,1973,452,72,24,4,-,1
"성북구",소계,197859,83061,44182,34808,27929,6142,1308,298,74,26,31
"성북구",돈암1동,6051,1883,1627,1274,996,208,49,10,1,2,1
"성북구",돈암2동,8501,1753,2007,2148,1998,454,109,22,5,2,3
"성북구",안암동,9911,7085,1378,757,538,117,28,5,1,1,1
"성북구",보문동,8157,3966,1753,1247,938,208,32,10,1,1,1
"성북구",정릉1동,7337,2330,1694,1613,1316,293,66,19,2,2,2
"성북구",정릉2동,9895,3462,2563,1993,1452,315,75,26,8,-,1
"성북구",정릉3동,8283,4799,1651,981,638,156,41,9,3,2,3
"성북구",정릉4동,10816,3934,2790,2081,1561,335,84,19,7,3,2
"성북구",길음1동,12433,2558,2597,3132,3379,619,117,15,6,4,6
"성북구",길음2동,8642,2503,1989,1962,1738,369,64,11,5,1,-
"성북구",월곡1동,10859,3532,2659,2283,1850,420,88,21,4,1,1
"성북구",월곡2동,9742,4898,2058,1388,1078,248,54,11,6,1,-
"성북구",장위1동,10695,4077,2670,1957,1548,358,69,15,-,1,-
"성북구",장위2동,6653,3007,1724,1065,639,162,48,6,1,1,-
"성북구",장위3동,6524,2152,1408,1409,1266,236,42,8,2,1,-
"성북구",성북동,8180,4099,1814,1168,791,221,58,17,6,-,6
"성북구",삼선동,11525,5999,2307,1555,1273,284,79,22,5,-,1
"성북구",동선동,9654,6648,1516,787,534,133,26,6,2,1,1
"성북구",종암동,17194,6929,3845,3123,2558,604,101,25,7,2,-
"성북구",석관동,16807,7447,4132,2885,1838,402,78,21,2,-,2
"강북구",소계,144557,66090,35282,22957,15668,3561,787,143,40,16,13
"강북구",번1동,10439,6108,2184,1219,731,157,33,6,-,1,-
"강북구",번2동,7495,3179,2137,1254,696,178,42,6,1,1,1
"강북구",번3동,7420,2645,2247,1333,921,225,40,8,1,-,-
"강북구",수유1동,10494,5184,2571,1520,920,224,58,10,3,-,4
"강북구",수유2동,9869,4023,2656,1719,1131,265,60,9,2,3,1
"강북구",수유3동,13487,8092,2691,1561,882,208,40,8,2,2,1
"강북구",삼양동,10916,4683,2721,1858,1264,301,73,9,5,2,-
"강북구",미아동,11700,6532,2499,1486,885,224,55,11,6,1,1
"강북구",송중동,14000,6282,3322,2314,1614,363,81,16,3,2,3
"강북구",송천동,13331,6598,3277,1897,1254,248,44,9,3,1,-
"강북구",삼각산동,11508,2711,2610,2768,2731,551,104,25,7,1,-
"강북구",우이동,9595,3926,2618,1628,1105,242,62,9,4,1,-
"강북구",인수동,14303,6127,3749,2400,1534,375,95,17,3,1,2
"도봉구",소계,138376,50304,36207,26861,19474,4318,905,211,61,28,7
"도봉구",쌍문1동,9458,3526,2529,1795,1189,318,80,15,3,3,-
"도봉구",쌍문2동,8544,3381,2333,1515,1022,228,47,11,4,1,2
"도봉구",쌍문3동,8252,3718,2012,1379,901,203,27,10,2,-,-
"도봉구",쌍문4동,7098,1738,1799,1722,1500,280,49,8,2,-,-
"도봉구",방학1동,12967,5294,3187,2233,1703,423,98,19,4,5,1
"도봉구",방학2동,9255,4003,2451,1527,958,247,52,12,3,2,-
"도봉구",방학3동,9929,2089,2687,2479,2060,476,101,25,7,3,2
"도봉구",창1동,10982,4164,2752,2098,1611,288,55,11,3,-,-
"도봉구",창2동,12582,4377,3410,2544,1730,397,83,29,7,4,1
"도봉구",창3동,6458,2711,1732,1075,721,177,29,9,4,-,-
"도봉구",창4동,10552,3077,2604,2431,1975,374,66,15,8,1,1
"도봉구",창5동,10286,3348,2693,2152,1648,342,78,15,6,4,-
"도봉구",도봉1동,10289,4657,2781,1625,933,219,57,12,4,1,-
"도봉구",도봉2동,11724,4221,3237,2286,1523,346,83,20,4,4,-
"노원구",소계,218341,77983,52572,42855,36270,7032,1245,269,78,21,16
"노원구",월계1동,10091,4636,2211,1583,1290,323,35,10,3,-,-
"노원구",월계2동,11800,4438,3170,2158,1608,342,71,9,2,1,1
"노원구",월계3동,12893,4428,3603,2657,1748,350,87,12,5,2,1
"노원구",공릉2동,17835,6532,3693,3507,3323,640,110,20,6,2,2
"노원구",하계1동,12642,5748,2474,2006,1980,347,63,16,4,2,2
"노원구",하계2동,8188,1932,1985,1968,1933,308,44,15,2,1,-
"노원구",중계본동,8193,1807,1497,1877,2365,544,81,18,3,1,-
"노원구",중계1동,8915,1496,1500,2405,2988,449,53,13,11,-,-
"노원구",중계4동,8234,2799,2003,1595,1457,308,54,10,6,1,1
"노원구",상계1동,15663,4913,4113,3273,2585,604,135,28,9,-,3
"노원구",상계2동,8602,3390,1813,1619,1424,269,69,11,6,1,-
"노원구",상계5동,10944,4389,2828,2003,1339,319,49,12,3,1,1
"노원구",상계8동,9143,2436,2611,2229,1573,254,25,11,1,1,2
"노원구",상계9동,8321,2411,2332,1856,1438,236,37,8,1,2,-
"노원구",상계10동,7630,2183,2147,1717,1312,211,42,13,4,1,-
"노원구",상계3.4동,11606,4637,3041,1970,1482,369,84,17,5,1,-
"노원구",상계6.7동,13900,4821,3502,2876,2252,367,58,17,3,2,2
"노원구",중계2.3동,15093,5485,4236,2816,2131,360,48,14,1,1,1
"노원구",공릉1동,18648,9502,3813,2740,2042,432,100,15,3,1,-
"은평구",소계,213989,86585,52662,38163,28053,6647,1457,290,81,29,22
"은평구",녹번동,17652,7645,4465,3061,1946,409,100,20,6,-,-
"은평구",불광1동,17785,7208,4610,3229,2144,456,110,21,4,3,-
"은평구",갈현1동,7707,3676,1814,1197,807,165,37,9,2,-,-
"은평구",갈현2동,12631,4766,3340,2349,1668,412,72,14,6,2,2
"은평구",구산동,13495,4811,3467,2641,1950,485,106,25,2,2,6
"은평구",대조동,15138,8352,3399,1832,1224,247,65,12,4,2,1
"은평구",응암1동,15100,6132,3688,2618,2074,465,86,19,6,5,7
"은평구",응암2동,11222,3273,2684,2688,2046,402,98,21,8,1,1
"은평구",신사1동,12018,4400,3182,2366,1605,363,79,17,3,3,-
"은평구",신사2동,8757,3355,2286,1607,1170,250,71,12,4,-,2
"은평구",증산동,8032,2885,2052,1423,1204,380,64,17,6,1,-
"은평구",수색동,5560,1821,1436,1131,890,230,43,8,1,-,-
"은평구",진관동,21429,6501,4528,4326,4506,1230,276,47,10,3,2
"은평구",불광2동,14111,6970,3402,2131,1217,302,75,11,3,-,-
"은평구",응암3동,12567,6351,3060,1774,1030,269,66,10,5,1,1
"은평구",역촌동,20785,8439,5249,3790,2572,582,109,27,11,6,-
"서대문구",소계,147146,65968,32382,24605,18893,4129,863,217,59,22,8
"서대문구",천연동,7626,3066,1792,1445,1037,225,47,9,2,2,1
"서대문구",홍제1동,11014,4080,2769,2107,1594,358,74,22,7,2,1
"서대문구",홍제3동,7999,3013,2033,1553,1098,237,50,11,4,-,-
"서대문구",홍제2동,5761,1950,1501,1199,877,189,36,7,1,1,-
"서대문구",홍은1동,9790,3493,2439,1950,1470,338,75,17,6,2,-
"서대문구",홍은2동,13216,5385,3205,2294,1819,379,97,29,5,3,-
"서대문구",남가좌1동,6159,1383,1344,1553,1504,289,62,20,3,1,-
"서대문구",남가좌2동,13385,5521,2941,2405,2005,413,79,15,4,2,-
"서대문구",북가좌1동,6848,1706,1729,1616,1400,306,67,17,5,2,-
"서대문구",북가좌2동,14579,6028,3716,2535,1802,395,74,23,4,-,2
"서대문구",충현동,10081,5133,2049,1427,1141,268,48,11,2,1,1
"서대문구",북아현동,7074,2784,1609,1449,1016,173,32,9,2,-,-
"서대문구",신촌동,14890,11878,1604,735,494,128,36,5,6,2,2
"서대문구",연희동,18724,10548,3651,2337,1636,431,86,22,8,4,1
"마포구",소계,181034,87080,38309,28279,21656,4464,914,237,63,20,12
"마포구",용강동,9265,3500,1949,1895,1536,300,61,19,5,-,-
"마포구",대흥동,8823,5762,1437,814,658,127,15,7,-,-,3
"마포구",염리동,7803,3398,1590,1365,1202,205,30,9,3,-,1
"마포구",신수동,10010,3996,2208,1887,1558,277,65,15,3,-,1
"마포구",서교동,15385,10329,2591,1323,875,192,58,9,5,2,1
"마포구",합정동,9262,5160,2088,1135,682,148,32,13,1,2,1
"마포구",망원1동,10193,5195,2412,1356,949,222,46,10,3,-,-
"마포구",망원2동,8398,3374,2135,1411,1174,235,52,11,4,2,-
"마포구",연남동,8484,5137,1690,888,586,146,24,6,3,2,2
"마포구",성산1동,9426,4597,2168,1362,974,245,56,14,8,2,-
"마포구",성산2동,19524,9481,4171,2997,2262,493,87,24,8,-,1
"마포구",상암동,12701,4672,2643,2425,2268,577,87,17,8,3,1
"마포구",도화동,9321,3671,2103,1810,1349,302,62,20,-,4,-
"마포구",서강동,12162,5952,2292,2012,1540,275,67,14,8,1,1
"마포구",공덕동,18649,9256,3959,2848,2037,427,94,25,3,-,-
"마포구",아현동,11628,3600,2873,2751,2006,293,78,24,1,2,-
"양천구",소계,181072,58126,42041,37816,34417,6906,1323,280,105,32,26
"양천구",목1동,10322,1691,1916,2929,3136,516,100,23,9,2,-
"양천구",목2동,13356,5379,3184,2409,1885,381,82,21,9,2,4
"양천구",목3동,10080,4148,2523,1831,1258,235,56,21,5,1,2
"양천구",목4동,10033,3337,2044,2040,2097,406,85,16,8,-,-
"양천구",신월1동,10243,4941,2479,1605,939,222,44,9,1,2,1
"양천구",신월2동,8478,2680,2194,1725,1426,347,76,17,9,1,3
"양천구",신월3동,7835,4168,1770,1002,650,201,33,5,2,1,3
"양천구",신월4동,6858,1734,1795,1606,1304,332,67,15,3,1,1
"양천구",신월5동,6426,2466,1625,1171,872,226,50,12,4,-,-
"양천구",신월6동,5369,1282,1367,1330,1124,227,36,3,-,-,-
"양천구",신월7동,9005,3534,2628,1610,970,213,38,9,3,-,-
"양천구",신정1동,6975,1422,1304,1765,2040,364,61,16,-,2,1
"양천구",신정2동,6858,1604,1411,1499,1896,388,46,6,6,-,2
"양천구",신정3동,19817,5442,4969,4253,3971,958,178,30,10,4,2
"양천구",신정6동,8178,1185,1720,2354,2437,374,79,12,11,5,1
"양천구",신정7동,11487,3364,2796,2528,2317,393,66,13,6,3,1
"양천구",목5동,13383,1805,2491,3753,4413,734,133,35,10,7,2
"양천구",신정4동,16369,7944,3825,2406,1682,389,93,17,9,1,3
"강서구",소계,274283,123684,62832,44389,33922,7461,1511,343,96,30,15
"강서구",염창동,16491,4924,3462,3778,3598,601,104,18,5,1,-
"강서구",등촌1동,14088,8304,2644,1726,1141,216,46,7,3,-,1
"강서구",등촌2동,8566,3056,2163,1693,1245,307,82,14,4,1,1
"강서구",등촌3동,15048,6973,3899,2292,1528,274,60,15,6,1,-
"강서구",화곡본동,17452,8785,4049,2447,1678,385,76,24,5,2,1
"강서구",화곡2동,8243,3384,2174,1430,951,250,39,10,5,-,-
"강서구",화곡3동,9757,3889,2423,1698,1328,323,80,14,-,2,-
"강서구",화곡4동,9706,4094,2604,1686,1016,233,55,14,2,1,1
"강서구",화곡6동,13184,7036,2713,1780,1288,269,72,15,6,3,2
"강서구",화곡8동,11828,5249,3131,1892,1173,299,61,17,4,1,1
"강서구",가양1동,20867,14030,2919,2004,1484,334,72,18,3,2,1
"강서구",가양2동,8089,4640,2016,843,461,89,24,10,3,2,1
"강서구",가양3동,7774,3684,2302,1151,497,114,18,6,2,-,-
"강서구",발산1동,13498,3158,3300,3027,3166,700,119,22,6,-,-
"강서구",공항동,13932,5934,3068,2384,1911,513,96,21,5,-,-
"강서구",방화1동,17328,5353,4166,3629,3192,802,153,25,5,2,1
"강서구",방화2동,12114,6263,2750,1665,1090,264,61,15,3,1,2
"강서구",방화3동,11268,5238,2870,1732,1113,229,66,11,5,4,-
"강서구",화곡1동,28449,15331,6556,3791,2116,501,102,35,10,4,3
"강서구",우장산동,16601,4359,3623,3741,3946,758,125,32,14,3,-
"구로구",소계,184268,76661,44414,32215,24130,5310,1161,276,67,21,13
"구로구",신도림동,13962,3687,3298,3303,3006,506,123,30,6,3,-
"구로구",구로1동,8331,2421,2024,1902,1608,305,55,9,5,2,-
"구로구",구로3동,13637,8420,2393,1496,1033,222,50,17,4,1,1
"구로구",구로4동,10501,5585,2535,1363,808,161,37,8,4,-,-
"구로구",구로5동,15682,8494,3180,2096,1499,315,75,21,1,-,1
"구로구",고척1동,11363,3968,2991,2241,1734,345,66,11,3,2,2
"구로구",고척2동,11473,4111,2960,2189,1733,370,91,17,-,2,-
"구로구",개봉2동,12463,3574,3553,2732,1992,461,111,31,5,3,1
"구로구",개봉3동,8758,2903,2568,1750,1213,258,54,9,2,1,-
"구로구",오류1동,12596,7135,2622,1540,982,241,53,14,7,1,1
"구로구",수궁동,9941,3276,2823,1969,1404,362,82,15,9,1,-
"구로구",가리봉동,6161,4483,1003,426,202,40,4,2,-,-,1
"구로구",구로2동,12353,6440,2955,1671,955,247,60,18,3,2,2
"구로구",개봉1동,14941,5440,4001,2874,2040,447,95,34,8,1,1
"구로구",오류2동,15827,5091,4147,3140,2540,717,151,30,6,2,3
"구로구",항동,6279,1633,1361,1523,1381,313,54,10,4,-,-
"금천구",소계,120051,61739,26720,16781,11456,2606,533,143,48,17,8
"금천구",가산동,17607,13648,2190,1021,587,125,29,4,2,-,1
"금천구",독산1동,24765,13609,4860,3219,2396,530,107,27,9,6,2
"금천구",독산2동,9436,4601,2403,1321,883,178,38,8,4,-,-
"금천구",독산3동,12907,6691,3097,1783,1049,231,39,10,6,1,-
"금천구",독산4동,7658,3749,1816,1183,696,170,34,5,4,1,-
"금천구",시흥1동,16287,7814,3765,2517,1700,385,71,24,7,1,3
"금천구",시흥2동,8234,2244,2267,1727,1503,374,76,30,7,5,1
"금천구",시흥3동,4674,1601,1374,916,606,143,28,4,1,1,-
"금천구",시흥4동,9173,3538,2518,1634,1152,244,62,18,6,1,-
"금천구",시흥5동,9310,4244,2430,1460,884,226,49,13,2,1,1
"영등포구",소계,190252,94774,39673,28610,21356,4562,950,221,70,15,21
"영등포구",여의동,13307,4128,3219,2908,2328,533,139,35,10,5,2
"영등포구",당산1동,11403,6275,2453,1438,960,210,49,13,3,1,1
"영등포구",당산2동,18892,10092,3263,2771,2174,453,108,20,10,-,1
"영등포구",양평1동,9918,5390,2053,1373,865,177,44,10,4,2,-
"영등포구",양평2동,10951,5100,2350,1780,1407,251,54,7,1,-,1
"영등포구",신길1동,11577,7275,2098,1157,817,190,33,6,1,-,-
"영등포구",신길3동,7617,3142,1814,1417,1005,196,30,8,5,-,-
"영등포구",신길4동,5805,2442,1349,1080,754,152,21,6,1,-,-
"영등포구",신길5동,4657,1923,1152,795,604,147,24,7,1,-,4
"영등포구",신길6동,9156,4297,2013,1421,1110,248,45,16,3,-,3
"영등포구",신길7동,7876,2270,1870,1705,1601,358,50,13,6,3,-
"영등포구",대림1동,6991,3242,1711,1080,757,154,32,10,3,-,2
"영등포구",대림2동,7025,4131,1593,771,391,101,28,7,1,2,-
"영등포구",대림3동,10420,4386,2670,1783,1204,298,56,18,3,-,2
"영등포구",영등포본동,10404,5023,2196,1627,1233,255,52,12,3,1,2
"영등포구",영등포동,21542,16583,2570,1310,892,150,30,2,3,-,2
"영등포구",도림동,9576,5083,2182,1288,779,192,40,10,2,-,-
"영등포구",문래동,13135,3992,3117,2906,2475,497,115,21,10,1,1
"동작구",소계,186534,88465,39525,29625,22779,4790,990,267,52,20,21
"동작구",노량진2동,6873,4726,1196,549,303,76,18,4,-,-,1
"동작구",상도1동,22665,11676,4295,3423,2637,512,85,27,4,2,4
"동작구",상도2동,12576,5143,2720,2327,1928,355,81,16,4,1,1
"동작구",상도3동,12250,6009,2763,1831,1273,286,62,18,5,2,1
"동작구",상도4동,14184,6842,3191,2222,1500,341,67,19,-,-,2
"동작구",사당1동,13712,8666,2594,1387,847,168,34,11,3,2,-
"동작구",사당3동,10519,3862,2547,2067,1613,314,76,31,5,2,2
"동작구",사당4동,7277,3672,1666,1043,716,135,31,11,3,-,-
"동작구",사당5동,6728,2800,1620,1249,846,173,29,9,-,1,1
"동작구",대방동,16774,7588,3230,2738,2545,521,107,34,4,4,3
"동작구",신대방1동,10474,4279,2241,1812,1676,369,77,13,5,1,1
"동작구",신대방2동,10701,5076,2154,1651,1387,336,72,20,5,-,-
"동작구",흑석동,12649,4878,2712,2496,2019,443,75,20,3,3,-
"동작구",노량진1동,16575,8684,3375,2335,1702,373,77,18,5,2,4
"동작구",사당2동,12577,4564,3221,2495,1787,388,99,16,6,-,1
"관악구",소계,285914,177069,51334,30182,21121,4819,1042,240,74,14,19
"관악구",보라매동,13148,7179,2809,1690,1151,239,60,13,3,3,1
"관악구",청림동,6454,2140,1717,1373,968,201,40,8,6,-,1
"관악구",행운동,18318,12304,2982,1637,1078,249,56,9,3,-,-
"관악구",낙성대동,11990,8977,1558,737,530,142,37,6,2,-,1
"관악구",중앙동,10264,7333,1532,770,483,114,25,5,-,1,1
"관악구",인헌동,14860,9018,2732,1606,1175,258,49,16,4,1,1
"관악구",남현동,9898,5667,1911,1246,810,197,52,10,2,1,2
"관악구",서원동,14928,10258,2566,1177,701,168,46,8,4,-,-
"관악구",신원동,11397,7607,2030,1010,592,120,31,5,1,-,1
"관악구",서림동,15255,10557,2404,1244,801,191,40,11,5,2,-
"관악구",신사동,14521,9915,2337,1256,808,156,40,7,2,-,-
"관악구",신림동,19175,16370,1911,546,275,56,14,1,1,-,1
"관악구",난향동,6176,1950,1605,1220,1062,262,57,15,2,-,3
"관악구",조원동,12163,7916,2267,1090,704,155,23,6,1,-,1
"관악구",대학동,17391,13472,1963,1063,698,155,33,5,2,-,-
"관악구",은천동,16148,7696,3577,2388,1923,419,111,24,8,2,-
"관악구",성현동,12245,4243,2991,2431,2037,441,72,15,11,3,1
"관악구",청룡동,24348,17837,3183,1771,1218,270,50,16,3,-,-
"관악구",난곡동,12989,5987,3275,1997,1336,297,69,22,5,-,1
"관악구",삼성동,9824,4212,2612,1520,1122,282,56,13,3,1,3
"관악구",미성동,14422,6431,3372,2410,1649,447,81,25,6,-,1
"서초구",소계,168234,59224,35090,33233,31301,6945,1804,419,139,49,30
"서초구",서초1동,9445,4298,1812,1577,1323,299,100,25,9,-,2
"서초구",서초2동,11770,4842,2252,2168,1972,398,100,26,9,2,1
"서초구",서초3동,15270,7246,2947,2360,2030,482,145,37,12,8,3
"서초구",서초4동,10679,2256,1982,2672,3036,567,117,30,13,3,3
"서초구",잠원동,10481,3438,1904,2315,2283,412,95,20,8,3,3
"서초구",반포본동,132,66,27,16,20,1,1,1,-,-,-
"서초구",반포1동,14833,6220,2448,2591,2833,562,130,31,10,8,-
"서초구",반포2동,4991,627,921,1287,1631,409,91,14,3,3,5
"서초구",반포3동,8151,1323,1725,2231,2302,428,102,27,10,2,1
"서초구",반포4동,7059,1772,1551,1751,1499,353,103,15,7,6,2
"서초구",방배본동,7913,2319,1620,1695,1713,403,125,26,9,2,1
"서초구",방배1동,7502,2985,1762,1317,1107,236,66,19,8,1,1
"서초구",방배2동,7981,2905,2029,1467,1211,269,70,20,8,1,1
"서초구",방배3동,6335,1357,1581,1595,1387,293,96,22,3,-,1
