"동별(1)",동별(2),2022. 12,2022. 12,2022. 12,2022. 12,2022. 12,2022. 12,2022. 12,2022. 12,2022. 12,2022. 12,2022. 12
"동별(1)",동별(2),전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대 이상
"종로구",소계,72524,37680,14450,10269,7570,1927,461,116,33,7,11
"종로구",사직동,4570,2317,918,663,509,110,31,18,2,-,2
"종로구",삼청동,1148,563,258,141,125,42,14,5,-,-,-
"종로구",부암동,4144,1642,979,771,542,155,40,10,3,-,2
"종로구",평창동,7270,2321,1808,1467,1223,330,87,20,12,-,2
"종로구",무악동,3017,701,738,706,683,157,21,9,-,1,1
"종로구",교남동,4386,1641,1056,898,630,131,20,8,-,2,-
"종로구",가회동,1931,917,418,314,203,56,16,5,-,1,1
"종로구",종로1.2.3.4가동,4926,3932,496,269,171,42,11,3,2,-,-
"종로구",종로5.6가동,3511,2514,489,282,179,38,7,2,-,-,-
"종로구",이화동,4301,2762,765,414,270,65,18,4,1,2,-
"종로구",창신1동,2706,1623,558,287,166,54,14,4,-,-,-
"종로구",창신2동,3995,1996,953,545,372,99,26,2,2,-,-
"종로구",창신3동,2777,944,701,594,398,115,22,2,1,-,-
"종로구",숭인1동,2970,1485,670,431,292,71,19,2,-,-,-
"종로구",숭인2동,6548,4691,965,492,309,74,15,2,-,-,-
"종로구",청운효자동,5129,1952,1194,991,732,197,47,9,6,1,-
"종로구",혜화동,9195,5679,1484,1004,766,191,53,11,4,-,3
"중구",소계,63139,32954,13867,8673,5782,1376,342,97,27,4,17
"중구",소공동,1286,775,241,167,84,8,7,2,1,-,1
"중구",회현동,2561,1541,447,299,196,55,11,10,1,1,-
"중구",명동,1457,1020,214,117,78,15,5,4,1,-,3
"중구",필동,2431,1604,419,211,141,44,8,3,-,-,1
"중구",장충동,2829,1911,440,239,171,47,15,2,1,-,3
"중구",광희동,3424,2419,529,272,144,34,21,3,2,-,-
"중구",을지로동,1297,1065,148,50,23,8,3,-,-,-,-
"중구",신당5동,5334,2735,1216,711,521,122,20,7,1,1,-
"중구",황학동,7199,4129,1572,852,507,103,25,9,-,1,1
"중구",중림동,5719,2509,1304,992,709,164,29,10,2,-,-
"중구",신당동,4808,3190,875,415,239,64,19,5,1,-,-
"중구",다산동,6821,3276,1649,1003,688,150,41,10,2,-,2
"중구",약수동,7779,3128,2139,1422,832,189,49,14,2,-,4
"중구",청구동,6205,2530,1634,1067,741,179,44,6,2,1,1
"중구",동화동,3989,1122,1040,856,708,194,45,12,11,-,1
"용산구",소계,109805,54005,23836,16454,11744,2808,694,178,51,18,17
"용산구",후암동,8281,4167,1805,1216,808,209,44,21,6,1,4
"용산구",용산2가동,5057,2801,1167,615,361,91,18,3,1,-,-
"용산구",남영동,5021,3850,625,284,196,43,14,8,-,1,-
"용산구",원효로2동,6094,2392,1391,1147,882,204,59,12,3,1,3
"용산구",효창동,4694,1718,1161,868,723,163,46,8,4,2,1
"용산구",용문동,5320,2110,1304,1047,666,147,33,9,2,2,-
"용산구",이촌1동,9152,1859,2194,2387,2119,439,111,29,9,3,2
"용산구",이촌2동,3598,1296,974,725,451,118,25,8,1,-,-
"용산구",이태원1동,3467,1986,747,408,245,57,21,2,1,-,-
"용산구",이태원2동,4837,2678,1078,601,350,92,34,2,2,-,-
"용산구",서빙고동,5129,1713,1180,918,927,314,57,17,3,-,-
"용산구",보광동,7072,3863,1618,925,524,113,25,3,-,1,-
"용산구",청파동,11089,6875,2096,1112,743,198,47,13,1,1,3
"용산구",원효로1동,9212,5007,1864,1258,852,185,31,8,4,2,1
"용산구",한강로동,11388,6133,2361,1579,1038,201,54,13,6,1,2
"용산구",한남동,10394,5557,2271,1364,859,234,75,22,8,3,1
"성동구",소계,133305,58154,30174,23400,17060,3473,775,187,54,18,10
"성동구",왕십리2동,7396,2978,1693,1387,1053,205,64,11,3,1,1
"성동구",마장동,10905,5246,2363,1650,1271,270,80,11,9,2,3
"성동구",사근동,8148,6093,967,545,425,98,11,9,-,-,-
"성동구",행당1동,6441,2803,1389,1183,849,171,32,10,3,1,-
"성동구",행당2동,9246,2469,2449,2188,1714,327,70,22,4,2,1
"성동구",응봉동,5930,1586,1452,1406,1194,222,50,11,6,2,1
"성동구",금호1가동,6533,2214,1666,1429,970,199,42,9,3,1,-
"성동구",금호4가동,6298,2239,1652,1334,864,168,32,7,2,-,-
"성동구",성수1가1동,7636,3284,1804,1311,993,189,44,5,6,-,-
"성동구",성수1가2동,5935,2733,1340,978,697,148,29,7,2,1,-
"성동구",성수2가1동,7925,4004,1768,1168,777,164,31,8,3,2,-
"성동구",성수2가3동,5332,2796,1085,711,561,141,28,8,1,-,1
"성동구",송정동,5458,2981,1150,696,479,124,22,5,-,1,-
"성동구",용답동,7326,4939,1202,613,441,96,27,6,-,-,2
"성동구",왕십리도선동,12091,5007,2647,2247,1730,346,80,27,5,1,1
"성동구",금호2.3가동,9943,3587,2578,2056,1367,282,53,15,4,1,-
"성동구",옥수동,10762,3195,2969,2498,1675,323,80,16,3,3,-
"광진구",소계,169291,83646,35216,25306,19866,4037,910,223,61,14,12
"광진구",화양동,18185,14951,1972,688,445,91,28,8,-,1,1
"광진구",군자동,11400,7019,2049,1326,784,163,43,11,3,1,1
