"동별(1)",동별(2),2022. 07,2022. 07,2022. 07,2022. 07,2022. 07,2022. 07,2022. 07,2022. 07,2022. 07,2022. 07,2022. 07
"노원구",공릉2동,17727,6393,3678,3532,3348,620,115,28,9,2,2
"노원구",하계1동,12080,5090,2469,2047,2012,372,68,13,5,2,2
"노원구",하계2동,8193,1916,1919,1975,1984,338,45,12,2,1,1
"노원구",중계본동,8338,1886,1500,1868,2431,543,87,18,4,1,-
"노원구",중계1동,8942,1524,1485,2376,3038,444,55,13,7,-,-
"노원구",중계4동,8305,2819,2021,1566,1506,319,55,13,4,1,1
"노원구",상계1동,15683,4856,4102,3244,2695,622,128,23,7,1,5
"노원구",상계2동,8647,3380,1788,1624,1487,278,69,16,4,1,-
"노원구",상계5동,10952,4312,2843,1998,1403,321,57,12,4,1,1
"노원구",상계8동,9239,2525,2575,2190,1635,271,28,11,-,2,2
"노원구",상계9동,8366,2399,2284,1880,1504,251,37,9,1,1,-
"노원구",상계10동,7648,2144,2164,1718,1353,206,44,16,2,1,-
"노원구",상계3.4동,11919,4815,3088,2000,1515,391,85,18,6,1,-
"노원구",상계6.7동,13902,4728,3508,2859,2330,383,69,19,4,-,2
"노원구",중계2.3동,15213,5482,4157,2909,2209,389,53,11,1,1,1
"노원구",공릉1동,18537,9227,3864,2759,2117,452,99,14,2,3,-
"은평구",소계,216671,87099,52989,38553,29118,6953,1530,301,81,19,28
"은평구",녹번동,17702,7605,4450,3072,2031,424,94,22,4,-,-
"은평구",불광1동,17855,7147,4650,3227,2197,486,116,25,6,1,-
"은평구",갈현1동,10539,4873,2589,1654,1121,237,50,11,4,-,-
"은평구",갈현2동,12659,4786,3272,2350,1746,404,85,9,2,2,3
"은평구",구산동,13492,4729,3443,2649,2021,498,117,24,4,1,6
"은평구",대조동,14675,8020,3190,1870,1233,267,77,11,4,2,1
"은평구",응암1동,15029,6101,3640,2582,2100,481,88,20,5,5,7
"은평구",응암2동,11321,3319,2711,2642,2102,418,92,21,11,2,3
"은평구",신사1동,11958,4310,3141,2377,1648,378,81,18,3,2,-
"은평구",신사2동,8812,3308,2271,1637,1240,262,73,14,4,-,3
"은평구",증산동,7911,2910,1982,1354,1190,395,59,18,3,-,-
"은평구",수색동,5569,1840,1415,1111,917,226,49,9,2,-,-
"은평구",진관동,21600,6590,4556,4246,4583,1268,293,48,11,2,3
"은평구",불광2동,14027,6829,3375,2161,1270,309,71,7,4,-,1
"은평구",응암3동,12574,6243,3043,1809,1107,285,71,10,5,-,1
"은평구",역촌동,20948,8489,5261,3812,2612,615,114,34,9,2,-
"서대문구",소계,145662,65389,31818,24352,18758,4155,879,224,52,26,9
"서대문구",천연동,7739,3117,1813,1445,1074,227,46,11,3,2,1
"서대문구",홍제1동,10400,3914,2542,1992,1497,354,73,19,7,1,1
"서대문구",홍제3동,8079,3116,2020,1555,1086,240,48,11,3,-,-
"서대문구",홍제2동,5788,1912,1472,1243,924,186,37,10,2,1,1
"서대문구",홍은1동,9878,3497,2432,1973,1520,359,73,15,7,2,-
"서대문구",홍은2동,12329,5256,2953,2086,1576,326,95,29,5,3,-
"서대문구",남가좌1동,5685,1288,1237,1453,1343,272,66,21,3,2,-
"서대문구",남가좌2동,13381,5420,2944,2439,2058,418,81,15,4,2,-
"서대문구",북가좌1동,6890,1723,1726,1610,1427,310,71,17,4,2,-
"서대문구",북가좌2동,14651,6033,3740,2534,1823,416,80,22,1,-,2
"서대문구",충현동,10240,5209,2081,1437,1156,288,50,16,1,1,1
"서대문구",북아현동,7184,2874,1602,1444,1042,178,34,10,-,-,-
"서대문구",신촌동,14687,11620,1613,752,518,132,35,8,4,2,3
"서대문구",연희동,18731,10410,3643,2389,1714,449,90,20,8,8,-
"마포구",소계,181340,87176,38036,28226,21967,4644,948,238,70,24,11
"마포구",용강동,9327,3524,1962,1930,1529,292,63,20,6,1,-
"마포구",대흥동,8857,5778,1447,818,652,133,18,8,-,1,2
"마포구",염리동,7897,3473,1586,1383,1186,221,35,9,2,1,1
"마포구",신수동,10105,4044,2221,1896,1565,301,57,14,6,1,-
"마포구",서교동,15609,10429,2637,1354,913,206,52,9,6,2,1
"마포구",합정동,9533,5378,2062,1166,720,156,33,13,2,2,1
"마포구",망원1동,10314,5253,2393,1360,1014,233,47,11,3,-,-
"마포구",망원2동,8519,3434,2107,1463,1192,253,53,12,4,1,-
"마포구",연남동,8620,5178,1739,909,612,139,28,8,4,3,-
"마포구",성산1동,9502,4616,2166,1393,999,246,60,14,6,2,-
"마포구",성산2동,19549,9421,4103,3033,2354,511,97,22,7,-,1
"마포구",상암동,12758,4601,2668,2403,2331,611,108,25,8,2,1
"마포구",도화동,9320,3623,2098,1800,1388,318,72,15,2,3,1
"마포구",서강동,12221,5925,2352,2007,1568,275,67,17,8,1,1
"마포구",공덕동,18670,9172,3984,2880,2063,447,93,24,5,2,-
"마포구",아현동,10539,3327,2511,2431,1881,302,65,17,1,2,2
"양천구",소계,182095,57850,41981,38084,35272,7122,1359,279,93,29,26
"양천구",목1동,10408,1738,1899,2943,3160,527,107,23,8,3,-
"양천구",목2동,13444,5321,3183,2471,1941,410,87,19,8,1,3
"양천구",목3동,10174,4150,2519,1833,1324,257,64,21,3,1,2
"양천구",목4동,10191,3376,2052,2096,2129,425,90,15,6,1,1
"양천구",신월1동,10322,4870,2531,1624,1003,237,47,8,1,1,-
"양천구",신월2동,8508,2683,2167,1738,1454,359,76,19,8,1,3
"양천구",신월3동,7933,4172,1797,1039,675,199,39,6,1,1,4
"양천구",신월4동,6895,1719,1793,1607,1374,315,67,14,3,3,-
"양천구",신월5동,6477,2456,1617,1211,901,226,53,11,2,-,-
"양천구",신월6동,5326,1316,1312,1308,1131,227,30,2,-,-,-
"양천구",신월7동,9131,3510,2708,1613,1031,215,42,9,3,-,-
"양천구",신정1동,7041,1450,1341,1720,2078,370,60,17,3,-,2
"양천구",신정2동,6943,1619,1385,1547,1937,397,45,5,5,1,2
"양천구",신정3동,19749,5366,4897,4244,4035,993,171,29,9,3,2
"양천구",신정6동,8267,1214,1685,2374,2498,386,85,10,9,5,1
"양천구",신정7동,11457,3244,2786,2530,2384,420,70,13,8,-,2
"양천구",목5동,13432,1808,2499,3746,4427,758,139,38,8,7,2
"양천구",신정4동,16397,7838,3810,2440,1790,401,87,20,8,1,2
"강서구",소계,274595,122638,62778,44634,34813,7720,1537,347,86,26,16
"강서구",염창동,16572,4921,3495,3758,3650,622,103,19,3,1,-
"강서구",등촌1동,14024,8201,2641,1733,1171,224,43,9,2,-,-
"강서구",등촌2동,8650,3066,2149,1712,1292,333,76,16,4,1,1
"강서구",등촌3동,15210,6964,3913,2350,1620,281,63,13,4,2,-
"강서구",화곡본동,17551,8748,4020,2519,1736,416,80,24,4,2,2
"강서구",화곡2동,8259,3316,2176,1448,988,274,42,10,4,1,-
"강서구",화곡3동,9760,3874,2386,1703,1364,326,88,15,2,2,-
"강서구",화곡4동,9814,4119,2590,1712,1069,248,58,14,2,1,1
"강서구",화곡6동,13107,6912,2661,1818,1347,275,67,15,6,4,2
"강서구",화곡8동,11979,5245,3187,1919,1254,299,57,16,1,1,-
"강서구",가양1동,20756,13858,2905,2011,1540,346,77,11,4,3,1
"강서구",가양2동,8143,4578,2091,865,476,94,24,11,2,1,1
"강서구",가양3동,7847,3662,2305,1204,523,122,22,6,3,-,-
"강서구",발산1동,13541,3117,3322,2995,3223,733,123,25,3,-,-
"강서구",공항동,14070,5936,3101,2418,1972,515,99,22,7,-,-
"강서구",방화1동,17368,5368,4130,3599,3272,817,148,28,3,1,2
"강서구",방화2동,12145,6191,2813,1664,1114,278,65,15,1,1,3
"강서구",방화3동,11320,5209,2904,1741,1135,241,68,17,3,2,-
"강서구",화곡1동,28306,15142,6499,3804,2182,518,108,35,13,2,3
"강서구",우장산동,16173,4211,3490,3661,3885,758,126,26,15,1,-
"구로구",소계,182427,75017,43603,32079,24661,5519,1182,266,63,27,10
"구로구",신도림동,13911,3572,3285,3309,3046,538,124,27,5,5,-
"구로구",구로1동,8364,2395,2068,1868,1637,327,53,9,5,2,-
"구로구",구로3동,13663,8366,2404,1504,1076,241,52,15,3,2,-
"구로구",구로4동,10603,5599,2544,1400,841,171,35,8,4,1,-
"구로구",구로5동,15637,8363,3170,2133,1539,338,74,16,2,1,1
"구로구",고척1동,9443,3357,2288,1810,1584,325,60,12,4,3,-
"구로구",고척2동,11504,4050,2917,2233,1804,393,92,15,-,-,-
"구로구",개봉2동,12553,3535,3550,2798,2047,469,113,34,4,2,1
"구로구",개봉3동,8873,2956,2539,1793,1249,274,48,11,2,1,-
"구로구",오류1동,12170,6623,2630,1565,1026,246,58,11,8,2,1
"구로구",수궁동,9994,3284,2759,2024,1450,362,92,16,6,1,-
"구로구",가리봉동,6136,4426,1009,422,224,44,8,2,-,-,1
"구로구",구로2동,12550,6503,2999,1708,990,262,60,20,4,2,2
"구로구",개봉1동,14971,5424,3963,2897,2081,470,96,32,6,1,1
"구로구",오류2동,15778,4943,4126,3083,2672,752,163,26,7,3,3
"구로구",항동,6277,1621,1352,1532,1395,307,54,12,3,1,-
"금천구",소계,119809,60755,26552,17061,11900,2787,549,143,38,19,5
"금천구",가산동,17357,13364,2180,1035,601,144,28,4,-,-,1
"금천구",독산1동,24215,13076,4750,3230,2451,556,113,22,10,6,1
"금천구",독산2동,9545,4591,2388,1383,940,198,37,4,4,-,-
"금천구",독산3동,12975,6688,3075,1789,1120,244,40,13,4,2,-
"금천구",독산4동,7729,3782,1814,1194,716,179,35,7,1,1,-
"금천구",시흥1동,16301,7634,3816,2569,1795,389,66,27,2,2,1
"금천구",시흥2동,8225,2184,2228,1749,1548,386,89,27,9,4,1
"금천구",시흥3동,4740,1604,1363,950,624,163,28,5,2,1,-
"금천구",시흥4동,9294,3574,2516,1653,1190,269,66,20,5,1,-
"금천구",시흥5동,9428,4258,2422,1509,915,259,47,14,1,2,1
"영등포구",소계,189037,93447,39359,28489,21768,4670,963,226,76,18,21
"영등포구",여의동,13407,4165,3247,2901,2377,528,140,26,16,5,2
"영등포구",당산1동,10957,5908,2316,1451,987,227,49,12,4,1,2
"영등포구",당산2동,19134,10078,3365,2825,2250,473,106,26,9,1,1
"영등포구",양평1동,9895,5348,2045,1372,888,186,38,10,7,1,-
"영등포구",양평2동,10866,5015,2362,1756,1395,256,70,9,2,-,1
"영등포구",신길1동,10803,7075,1890,1000,666,138,28,6,-,-,-
"영등포구",신길3동,7662,3138,1824,1420,1022,211,32,9,5,1,-
"영등포구",신길4동,5783,2394,1354,1089,761,155,25,4,1,-,-
"영등포구",신길5동,4754,1979,1156,802,627,158,22,5,2,-,3
"영등포구",신길6동,9256,4315,2024,1448,1139,261,44,18,3,-,4
"영등포구",신길7동,7927,2313,1845,1670,1651,366,57,15,7,3,-
"영등포구",대림1동,7088,3277,1711,1080,807,164,34,11,1,2,1
"영등포구",대림2동,6951,4086,1552,747,421,109,27,6,2,1,-
"영등포구",대림3동,10412,4302,2644,1821,1240,318,64,19,3,-,1
"영등포구",영등포본동,10519,5060,2223,1659,1256,255,47,14,2,1,2
"영등포구",영등포동,20858,15941,2505,1302,899,169,35,2,3,-,2
"영등포구",도림동,9579,5062,2177,1269,826,192,39,11,2,1,-
"영등포구",문래동,13186,3991,3119,2877,2556,504,106,23,7,1,2
"동작구",소계,187656,87708,39970,30124,23516,4979,1017,254,51,21,16
"동작구",노량진2동,6930,4750,1196,574,311,75,20,2,2,-,-
"동작구",상도1동,22204,11121,4261,3437,2725,534,87,29,5,2,3
"동작구",상도2동,12628,5167,2694,2345,1982,342,78,15,4,1,-
"동작구",상도3동,12173,5856,2741,1853,1330,292,74,18,5,3,1
"동작구",상도4동,14210,6816,3147,2224,1584,353,70,15,-,-,1
"동작구",사당1동,13647,8465,2657,1401,892,181,41,7,1,2,-
"동작구",사당3동,10554,3824,2553,2096,1629,332,81,29,4,4,2
"동작구",사당4동,7267,3615,1644,1071,746,151,25,12,3,-,-
"동작구",사당5동,6652,2688,1604,1258,887,173,35,5,-,1,1
"동작구",대방동,17368,7685,3397,2856,2717,564,109,32,1,3,4
"동작구",신대방1동,10372,4222,2186,1797,1696,373,78,15,3,-,2
"동작구",신대방2동,10642,4960,2162,1673,1395,358,68,18,8,-,-
"동작구",흑석동,14026,5617,3102,2699,2066,438,78,22,3,1,-
"동작구",노량진1동,16377,8388,3384,2342,1750,408,76,21,5,1,2
"동작구",사당2동,12606,4534,3242,2498,1806,405,97,14,7,3,-
"관악구",소계,282141,172495,51040,30339,21817,5028,1057,257,72,16,20
"관악구",보라매동,13125,7105,2768,1716,1212,244,57,17,2,2,2
"관악구",청림동,6454,2130,1697,1382,975,212,43,7,7,-,1
"관악구",행운동,18185,12109,2969,1652,1122,263,57,10,3,-,-
"관악구",낙성대동,11756,8711,1569,745,538,151,30,9,1,1,1
"관악구",중앙동,10119,7140,1570,758,499,122,24,4,-,1,1
"관악구",인헌동,14790,8868,2718,1644,1218,269,53,15,4,-,1
"관악구",남현동,9863,5523,1977,1246,849,199,51,12,3,1,2
"관악구",서원동,14765,10052,2523,1240,721,170,45,9,5,-,-
"관악구",신원동,11297,7451,2048,1003,633,118,39,2,2,-,1
"관악구",서림동,14652,9877,2419,1264,828,195,49,11,6,2,1
"관악구",신사동,14429,9716,2352,1274,865,169,43,8,2,-,-
"관악구",신림동,18799,15924,1947,550,298,65,12,2,-,-,1
"관악구",난향동,6295,2027,1600,1229,1086,270,58,18,4,-,3
"관악구",조원동,11047,7436,1860,918,630,160,29,10,2,1,1
"관악구",대학동,16480,12563,1924,1081,709,157,39,5,2,-,-
"관악구",은천동,16122,7604,3558,2377,2001,444,105,28,4,1,-
"관악구",성현동,12322,4205,3030,2424,2112,448,66,22,10,4,1
"관악구",청룡동,23952,17416,3188,1746,1244,285,57,10,6,-,-
"관악구",난곡동,13136,5997,3268,2064,1387,325,71,19,4,-,1
"관악구",삼성동,10049,4289,2656,1567,1170,296,53,13,1,2,2
"관악구",미성동,14504,6352,3399,2459,1720,466,76,26,4,1,1
"서초구",소계,169560,60000,35327,33192,31579,7077,1762,419,133,48,23
"서초구",서초1동,9527,4317,1816,1587,1359,315,104,24,3,-,2
"서초구",서초2동,11678,4710,2280,2142,2015,400,96,25,5,5,-
"서초구",서초3동,15277,7200,3001,2356,2042,475,143,37,13,8,2
"서초구",서초4동,10888,2407,2015,2632,3124,559,104,33,8,4,2
"서초구",잠원동,10750,3649,1959,2318,2268,431,91,19,10,3,2
"서초구",반포본동,194,101,39,27,24,2,1,-,-,-,-
"서초구",반포1동,15062,6412,2458,2618,2820,578,128,28,13,6,1
"서초구",반포2동,5005,624,917,1293,1630,417,99,14,5,3,3
"서초구",반포3동,7583,1332,1607,2053,2079,402,72,26,10,1,1
"서초구",반포4동,7156,1769,1587,1780,1525,352,117,15,3,7,1
"서초구",방배본동,7996,2352,1640,1704,1749,402,114,26,6,2,1
"서초구",방배1동,7564,3020,1740,1341,1116,264,57,17,7,1,1
"서초구",방배2동,8109,2940,2092,1445,1263,277,67,18,6,-,1
"서초구",방배3동,6843,1614,1676,1641,1484,314,91,18,3,1,1
