"동별(1)",동별(2),2023. 04,2023. 04,2023. 04,2023. 04,2023. 04,2023. 04,2023. 04,2023. 04,2023. 04,2023. 04,2023. 04
"용산구",한남동,10220,5447,2240,1354,843,227,75,24,6,3,1
"성동구",소계,133503,58714,30208,23344,16823,3376,773,186,51,18,10
"성동구",왕십리2동,7386,2974,1699,1395,1034,203,65,12,2,1,1
"성동구",마장동,10940,5306,2377,1644,1239,265,87,9,8,2,3
"성동구",사근동,8296,6247,969,550,416,94,11,8,-,1,-
"성동구",행당1동,6453,2832,1349,1202,849,178,29,9,4,1,-
"성동구",행당2동,9245,2462,2459,2223,1698,307,70,19,4,1,2
"성동구",응봉동,5937,1612,1464,1395,1189,217,43,11,4,2,-
"성동구",금호1가동,6548,2263,1660,1418,961,190,40,11,4,1,-
"성동구",금호4가동,6382,2293,1662,1344,871,169,36,6,1,-,-
"성동구",성수1가1동,7460,3245,1748,1267,973,173,45,5,4,-,-
"성동구",성수1가2동,5972,2787,1339,972,688,141,34,8,2,1,-
"성동구",성수2가1동,7809,3959,1748,1150,756,150,34,7,5,-,-
"성동구",성수2가3동,5317,2784,1097,711,549,136,29,9,1,1,-
"성동구",송정동,5443,3007,1136,687,475,112,17,7,-,2,-
"성동구",용답동,7495,5062,1261,602,441,93,30,4,-,-,2
"성동구",왕십리도선동,12185,5120,2687,2220,1708,344,73,26,5,1,1
"성동구",금호2.3가동,9898,3571,2590,2046,1346,270,51,17,5,1,1
"성동구",옥수동,10737,3190,2963,2518,1630,334,79,18,2,3,-
"광진구",소계,169725,84469,35196,25321,19593,3962,881,214,62,14,13
"광진구",화양동,18234,15053,1945,678,437,85,27,7,1,-,1
"광진구",군자동,11385,7060,2033,1294,789,152,43,10,2,2,-
"광진구",중곡1동,8656,4828,1926,1072,656,138,27,9,-,-,-
"광진구",중곡2동,10648,5209,2486,1571,1077,236,54,10,4,1,-
"광진구",중곡3동,8556,4432,2071,1114,737,169,23,7,3,-,-
"광진구",중곡4동,13126,5405,3363,2292,1610,347,80,23,4,1,1
"광진구",능동,6441,3827,1304,714,445,108,36,6,1,-,-
"광진구",구의1동,13103,7543,2628,1554,1077,239,48,10,2,-,2
"광진구",구의2동,11510,4399,2750,2157,1709,378,83,26,4,-,4
"광진구",구의3동,12094,4330,2734,2466,2049,394,94,16,10,-,1
"광진구",광장동,11818,2289,2097,3133,3533,607,120,25,10,3,1
"광진구",자양1동,12066,6682,2490,1525,1078,232,42,11,3,3,-
"광진구",자양2동,10823,4282,2604,2049,1469,321,71,19,7,-,1
"광진구",자양3동,10998,3201,2581,2486,2199,397,93,28,9,3,1
"광진구",자양4동,10267,5929,2184,1216,728,159,40,7,2,1,1
"동대문구",소계,171288,85927,35762,25367,18664,4331,945,211,56,17,8
"동대문구",회기동,6740,4768,898,522,432,92,23,2,2,-,1
"동대문구",휘경1동,7836,4716,1296,906,709,162,40,6,-,1,-
"동대문구",휘경2동,12804,6891,2416,1723,1373,325,57,13,4,1,1
"동대문구",청량리동,9906,5112,2302,1319,891,211,56,10,4,1,-
"동대문구",용신동,20574,12594,3712,2260,1568,341,78,19,1,1,-
"동대문구",제기동,13468,7759,2670,1618,1073,259,70,13,3,1,2
"동대문구",전농1동,14846,7540,3197,2197,1484,336,62,22,6,1,1
"동대문구",전농2동,7564,2374,1933,1624,1257,295,68,10,1,1,1
"동대문구",답십리2동,12522,4723,3257,2347,1704,378,86,18,8,1,-
"동대문구",장안1동,18446,8470,4164,3020,2109,545,103,27,5,3,-
"동대문구",장안2동,14235,5295,3311,2803,2203,473,118,24,4,2,2
"동대문구",이문1동,10782,7004,1726,1025,783,184,43,11,4,2,-
"동대문구",이문2동,8704,3332,2087,1582,1299,321,65,14,4,-,-
"동대문구",답십리1동,12861,5349,2793,2421,1779,409,76,22,10,2,-
"중랑구",소계,187977,84218,45760,30684,21335,4781,929,210,37,16,7
"중랑구",면목2동,12234,5960,2917,1850,1180,265,45,10,6,1,-
"중랑구",면목4동,8949,3938,2267,1443,1016,229,45,11,-,-,-
"중랑구",면목5동,6454,2224,1669,1396,946,181,27,9,1,1,-
"중랑구",면목7동,10619,4795,2651,1720,1165,228,49,7,3,1,-
"중랑구",상봉1동,10118,3441,2559,2107,1639,307,51,12,-,2,-
"중랑구",상봉2동,12373,7767,2457,1291,683,136,29,8,-,1,1
"중랑구",중화1동,8980,3619,2375,1641,1056,233,41,11,3,1,-
"중랑구",중화2동,13638,7533,3142,1710,982,208,48,11,2,1,1
"중랑구",묵1동,14977,5621,3550,2848,2262,549,115,25,3,4,-
"중랑구",묵2동,9281,4309,2377,1415,917,211,44,5,3,-,-
"중랑구",망우3동,8206,3958,2032,1275,724,175,34,5,2,1,-
"중랑구",신내1동,14928,3968,3894,3154,2884,806,174,40,5,1,2
"중랑구",신내2동,8950,3230,2421,1772,1216,246,52,9,3,-,1
"중랑구",면목본동,17774,9265,4164,2492,1474,312,54,10,1,1,1
"중랑구",면목3.8동,12867,6296,3223,1824,1216,245,49,12,1,1,-
"중랑구",망우본동,17629,8294,4062,2746,1975,450,72,25,4,-,1
"성북구",소계,197801,83044,44226,34810,27897,6108,1290,295,73,26,32
"성북구",돈암1동,6053,1876,1635,1287,989,206,47,10,-,2,1
"성북구",돈암2동,8527,1764,2013,2149,2005,455,109,22,5,2,3
"성북구",안암동,9907,7079,1387,753,536,116,28,5,1,1,1
"성북구",보문동,8142,3958,1746,1247,944,204,30,10,1,1,1
"성북구",정릉1동,7343,2348,1695,1604,1317,293,62,18,2,1,3
"성북구",정릉2동,9881,3454,2556,2001,1446,315,77,23,7,1,1
"성북구",정릉3동,8264,4800,1640,975,633,157,42,9,3,2,3
"성북구",정릉4동,10807,3940,2772,2088,1562,333,82,18,7,3,2
"성북구",길음1동,12436,2559,2603,3122,3384,618,119,15,6,4,6
"성북구",길음2동,8688,2521,2015,1972,1736,363,64,11,5,1,-
"성북구",월곡1동,10850,3533,2658,2279,1847,421,85,21,4,1,1
"성북구",월곡2동,9754,4911,2061,1394,1070,248,52,11,6,1,-
"성북구",장위1동,10698,4077,2674,1963,1543,358,68,14,-,1,-
"성북구",장위2동,6635,3003,1717,1064,635,159,48,7,1,1,-
"성북구",장위3동,6529,2156,1409,1404,1269,237,43,8,2,1,-
"성북구",성북동,8177,4101,1815,1171,787,218,55,17,7,-,6
"성북구",삼선동,11533,6001,2311,1558,1271,286,77,23,5,-,1
"성북구",동선동,9609,6606,1512,790,534,132,25,5,3,1,1
"성북구",종암동,17183,6915,3858,3126,2556,592,101,27,6,2,-
"성북구",석관동,16785,7442,4149,2863,1833,397,76,21,2,-,2
"강북구",소계,144559,66207,35275,22987,15540,3554,789,138,41,15,13
"강북구",번1동,10416,6098,2180,1216,730,154,31,5,1,1,-
"강북구",번2동,7488,3175,2136,1255,696,176,42,5,1,1,1
"강북구",번3동,7539,2746,2274,1336,910,225,40,7,1,-,-
"강북구",수유1동,10491,5198,2560,1520,916,223,58,9,2,1,4
"강북구",수유2동,9869,4037,2643,1725,1124,263,62,9,2,3,1
"강북구",수유3동,13474,8086,2687,1568,874,208,38,8,2,2,1
"강북구",삼양동,10903,4674,2723,1858,1260,300,72,9,5,2,-
"강북구",미아동,11710,6539,2510,1503,861,227,54,9,5,1,1
"강북구",송중동,13986,6294,3313,2297,1618,358,80,18,3,2,3
"강북구",송천동,13301,6587,3282,1886,1239,248,46,9,3,1,-
"강북구",삼각산동,11511,2724,2603,2775,2719,550,107,26,7,-,-
"강북구",우이동,9603,3949,2613,1635,1083,248,60,9,5,1,-
"강북구",인수동,14268,6100,3751,2413,1510,374,99,15,4,-,2
"도봉구",소계,138314,50354,36286,26759,19417,4291,898,209,65,29,6
"도봉구",쌍문1동,9455,3529,2550,1769,1186,323,78,14,3,3,-
"도봉구",쌍문2동,8555,3395,2340,1512,1018,224,50,9,4,1,2
"도봉구",쌍문3동,8242,3722,2022,1361,904,196,25,10,2,-,-
"도봉구",쌍문4동,7098,1737,1800,1727,1495,282,47,8,2,-,-
"도봉구",방학1동,12956,5301,3169,2239,1702,420,97,18,4,5,1
"도봉구",방학2동,9244,3999,2455,1533,943,246,51,11,4,2,-
"도봉구",방학3동,9931,2095,2695,2478,2049,474,99,28,8,4,1
"도봉구",창1동,10984,4166,2780,2080,1606,281,56,12,3,-,-
"도봉구",창2동,12582,4395,3413,2532,1725,395,82,28,7,4,1
"도봉구",창3동,6453,2722,1729,1069,719,172,29,9,4,-,-
"도봉구",창4동,10549,3074,2619,2415,1972,378,67,14,8,1,1
"도봉구",창5동,10281,3365,2693,2136,1648,336,77,15,7,4,-
"도봉구",도봉1동,10261,4637,2781,1624,929,215,58,12,4,1,-
"도봉구",도봉2동,11723,4217,3240,2284,1521,349,82,21,5,4,-
"노원구",소계,218262,78071,52616,42823,36110,7018,1249,262,76,21,16
"노원구",월계1동,10059,4605,2212,1591,1283,317,37,11,3,-,-
"노원구",월계2동,11794,4440,3162,2174,1595,342,68,9,2,1,1
"노원구",월계3동,12897,4427,3623,2641,1742,352,90,14,5,2,1
"노원구",공릉2동,17815,6515,3693,3519,3305,644,110,19,6,2,2
"노원구",하계1동,12662,5783,2473,1998,1976,345,62,17,4,2,2
"노원구",하계2동,8176,1928,1982,1967,1928,309,44,14,3,1,-
"노원구",중계본동,8173,1803,1506,1862,2357,541,85,15,3,1,-
"노원구",중계1동,8921,1492,1503,2417,2981,449,55,13,11,-,-
"노원구",중계4동,8241,2806,2010,1597,1448,306,56,10,6,1,1
"노원구",상계1동,15643,4918,4121,3256,2564,616,129,28,8,-,3
"노원구",상계2동,8610,3412,1812,1609,1429,265,66,10,6,1,-
"노원구",상계5동,10962,4416,2832,1995,1338,316,50,11,2,1,1
"노원구",상계8동,9144,2434,2611,2249,1562,252,23,9,2,1,1
"노원구",상계9동,8337,2423,2338,1860,1434,235,38,7,-,2,-
"노원구",상계10동,7630,2177,2163,1721,1300,212,41,12,3,1,-
"노원구",상계3.4동,11605,4649,3041,1961,1474,372,84,17,6,1,-
"노원구",상계6.7동,13901,4851,3488,2869,2246,363,60,17,3,1,3
"노원구",중계2.3동,15079,5498,4226,2815,2118,356,49,14,1,1,1
"노원구",공릉1동,18613,9494,3820,2722,2030,426,102,15,2,2,-
"은평구",소계,213907,86656,52713,38092,27982,6587,1455,292,82,27,21
"은평구",녹번동,17654,7644,4481,3050,1947,404,103,19,6,-,-
"은평구",불광1동,17766,7199,4616,3226,2133,454,108,22,5,3,-
"은평구",갈현1동,7633,3662,1776,1185,798,165,37,8,2,-,-
"은평구",갈현2동,12589,4747,3330,2340,1672,402,75,14,5,2,2
"은평구",구산동,13522,4850,3469,2639,1945,479,104,25,3,2,6
"은평구",대조동,15162,8377,3420,1808,1224,251,63,12,5,2,-
"은평구",응암1동,15120,6149,3697,2623,2071,455,88,19,7,4,7
"은평구",응암2동,11211,3253,2711,2675,2049,395,96,24,7,-,1
"은평구",신사1동,12034,4409,3203,2364,1596,361,79,16,3,3,-
"은평구",신사2동,8761,3368,2291,1606,1155,254,69,12,4,-,2
"은평구",증산동,8027,2885,2062,1423,1190,379,63,18,5,2,-
"은평구",수색동,5583,1832,1439,1146,892,221,44,8,1,-,-
"은평구",진관동,21413,6485,4539,4334,4489,1231,272,48,10,3,2
"은평구",불광2동,14111,6980,3391,2133,1220,298,74,12,3,-,-
"은평구",응암3동,12546,6359,3050,1765,1025,260,70,10,5,1,1
"은평구",역촌동,20775,8457,5238,3775,2576,578,110,25,11,5,-
"서대문구",소계,147183,65993,32435,24644,18827,4122,858,215,58,22,9
"서대문구",천연동,7635,3073,1786,1450,1041,224,46,10,2,2,1
"서대문구",홍제1동,11040,4091,2785,2111,1591,357,74,21,7,2,1
"서대문구",홍제3동,8000,3011,2025,1567,1093,238,51,11,4,-,-
"서대문구",홍제2동,5769,1970,1496,1207,867,184,35,8,1,1,-
"서대문구",홍은1동,9790,3488,2447,1956,1457,339,77,18,6,2,-
"서대문구",홍은2동,13235,5396,3201,2298,1829,383,92,28,5,3,-
"서대문구",남가좌1동,6160,1385,1357,1551,1491,290,62,20,3,1,-
"서대문구",남가좌2동,13349,5497,2946,2402,1991,412,81,15,3,2,-
"서대문구",북가좌1동,6855,1702,1737,1618,1399,308,67,16,5,2,1
"서대문구",북가좌2동,14560,6036,3707,2534,1792,390,73,22,4,-,2
"서대문구",충현동,10087,5136,2055,1429,1140,262,50,11,2,1,1
"서대문구",북아현동,7077,2780,1624,1445,1012,174,32,9,1,-,-
"서대문구",신촌동,14908,11887,1610,741,492,129,33,6,6,2,2
"서대문구",연희동,18718,10541,3659,2335,1632,432,85,20,9,4,1
"마포구",소계,180976,87064,38348,28230,21670,4433,906,231,63,20,11
"마포구",용강동,9268,3492,1961,1892,1535,308,57,18,5,-,-
"마포구",대흥동,8801,5760,1418,813,662,122,16,7,-,-,3
"마포구",염리동,7786,3385,1586,1367,1199,207,29,9,3,-,1
"마포구",신수동,9991,3978,2213,1881,1555,281,64,15,3,-,1
"마포구",서교동,15366,10313,2596,1313,877,192,58,10,4,2,1
"마포구",합정동,9247,5160,2084,1129,675,150,33,11,2,2,1
"마포구",망원1동,10200,5217,2410,1346,952,215,47,10,3,-,-
"마포구",망원2동,8396,3371,2139,1417,1168,233,50,12,5,1,-
"마포구",연남동,8460,5122,1692,881,582,145,26,5,3,3,1
"마포구",성산1동,9426,4608,2163,1367,966,241,57,14,8,2,-
"마포구",성산2동,19505,9468,4192,2984,2258,485,86,24,7,-,1
"마포구",상암동,12720,4695,2635,2430,2277,571,85,15,8,3,1
"마포구",도화동,9299,3670,2098,1807,1348,292,62,18,-,4,-
"마포구",서강동,12147,5941,2313,1989,1535,277,67,15,8,1,1
"마포구",공덕동,18651,9264,3953,2855,2040,420,91,25,3,-,-
"마포구",아현동,11713,3620,2895,2759,2041,294,78,23,1,2,-
"양천구",소계,181057,58183,42087,37846,34297,6877,1311,295,104,30,27
"양천구",목1동,10324,1701,1930,2920,3119,522,98,24,8,2,-
"양천구",목2동,13336,5401,3164,2394,1879,380,82,22,9,1,4
"양천구",목3동,10081,4157,2521,1828,1257,234,57,19,4,2,2
"양천구",목4동,10016,3324,2035,2049,2090,407,86,17,8,-,-
"양천구",신월1동,10244,4949,2488,1604,928,218,44,9,1,2,1
"양천구",신월2동,8531,2705,2210,1739,1430,343,73,19,8,1,3
"양천구",신월3동,7825,4158,1781,997,645,199,34,5,2,1,3
"양천구",신월4동,6855,1725,1800,1604,1308,332,64,17,3,1,1
"양천구",신월5동,6406,2459,1624,1165,866,225,50,13,4,-,-
"양천구",신월6동,5372,1278,1370,1337,1124,224,35,4,-,-,-
"양천구",신월7동,8986,3529,2623,1604,967,213,36,11,3,-,-
"양천구",신정1동,6983,1410,1316,1789,2024,361,64,16,-,2,1
"양천구",신정2동,6861,1605,1417,1500,1893,384,47,7,6,-,2
"양천구",신정3동,19804,5448,4969,4242,3967,955,177,30,10,4,2
"양천구",신정6동,8178,1185,1727,2364,2422,370,80,13,11,4,2
"양천구",신정7동,11488,3365,2805,2520,2314,396,64,14,7,2,1
"양천구",목5동,13386,1809,2486,3782,4398,725,131,35,11,7,2
"양천구",신정4동,16381,7975,3821,2408,1666,389,89,20,9,1,3
"강서구",소계,274428,124043,62815,44301,33841,7441,1499,344,101,28,15
"강서구",염창동,16491,4933,3460,3779,3591,606,97,19,5,1,-
"강서구",등촌1동,14123,8329,2662,1720,1136,219,46,7,3,-,1
"강서구",등촌2동,8563,3074,2147,1695,1245,301,79,16,5,-,1
"강서구",등촌3동,15061,7015,3901,2258,1531,272,61,15,7,1,-
"강서구",화곡본동,17478,8847,4043,2428,1675,381,74,22,5,2,1
"강서구",화곡2동,8250,3393,2180,1432,936,253,39,11,6,-,-
"강서구",화곡3동,9730,3870,2424,1696,1320,324,81,13,-,2,-
"강서구",화곡4동,9691,4102,2595,1674,1020,230,54,12,2,1,1
"강서구",화곡6동,13174,7032,2708,1782,1283,265,74,19,6,3,2
"강서구",화곡8동,11832,5264,3136,1882,1168,298,62,17,3,1,1
"강서구",가양1동,20897,14081,2908,2004,1464,344,73,17,3,2,1
"강서구",가양2동,8064,4643,2001,842,453,85,25,9,3,2,1
"강서구",가양3동,7786,3705,2305,1139,501,109,18,6,3,-,-
"강서구",발산1동,13528,3192,3309,3030,3151,697,118,23,8,-,-
"강서구",공항동,13924,5949,3049,2377,1915,516,94,20,4,-,-
"강서구",방화1동,17334,5372,4163,3635,3175,801,153,27,5,2,1
"강서구",방화2동,12113,6280,2767,1639,1083,265,60,13,3,1,2
"강서구",방화3동,11260,5236,2867,1731,1115,228,62,12,6,3,-
"강서구",화곡1동,28462,15371,6539,3782,2115,499,104,35,10,4,3
"강서구",우장산동,16667,4355,3651,3776,3964,748,125,31,14,3,-
"구로구",소계,184388,76756,44526,32214,24099,5249,1170,273,70,18,13
"구로구",신도림동,13964,3690,3294,3312,3007,505,120,28,6,2,-
"구로구",구로1동,8338,2427,2025,1901,1614,299,57,9,5,1,-
"구로구",구로3동,13664,8451,2408,1483,1030,221,49,16,5,-,1
"구로구",구로4동,10507,5605,2522,1361,811,159,38,7,4,-,-
"구로구",구로5동,15697,8498,3183,2107,1497,312,78,19,2,-,1
"구로구",고척1동,11419,3985,3025,2250,1732,343,67,10,3,2,2
"구로구",고척2동,11464,4111,2957,2196,1721,367,91,19,-,2,-
"구로구",개봉2동,12466,3559,3565,2744,1994,447,116,31,6,3,1
"구로구",개봉3동,8762,2888,2589,1753,1211,256,53,9,2,1,-
"구로구",오류1동,12615,7153,2629,1542,977,237,54,14,7,1,1
"구로구",수궁동,9946,3291,2826,1961,1397,362,83,16,9,1,-
"구로구",가리봉동,6169,4489,1006,427,201,39,4,2,-,-,1
"구로구",구로2동,12328,6422,2951,1673,960,237,60,18,3,2,2
"구로구",개봉1동,14967,5457,4022,2865,2040,443,96,34,8,1,1
"구로구",오류2동,15806,5088,4164,3125,2526,710,151,31,6,2,3
"구로구",항동,6276,1642,1360,1514,1381,312,53,10,4,-,-
"금천구",소계,120274,61976,26776,16790,11396,2597,527,143,44,17,8
"금천구",가산동,17786,13812,2214,1016,581,128,29,4,1,-,1
"금천구",독산1동,24814,13648,4876,3223,2392,525,106,30,6,6,2
"금천구",독산2동,9440,4619,2405,1322,869,176,38,7,4,-,-
"금천구",독산3동,12911,6690,3110,1788,1035,231,40,11,5,1,-
"금천구",독산4동,7656,3743,1822,1190,691,167,34,4,4,1,-
"금천구",시흥1동,16314,7856,3764,2503,1704,380,72,23,8,1,3
"금천구",시흥2동,8231,2243,2269,1732,1501,370,75,28,7,5,1
"금천구",시흥3동,4672,1600,1376,920,597,148,25,4,1,1,-
"금천구",시흥4동,9163,3532,2512,1646,1144,242,64,16,6,1,-
"금천구",시흥5동,9287,4233,2428,1450,882,230,44,16,2,1,1
"영등포구",소계,190393,95029,39642,28634,21267,4545,954,220,66,16,20
"영등포구",여의동,13313,4118,3231,2929,2318,523,141,36,10,5,2
"영등포구",당산1동,11428,6297,2467,1432,956,208,50,13,2,2,1
"영등포구",당산2동,18910,10132,3253,2766,2166,455,108,20,9,-,1
"영등포구",양평1동,9921,5417,2040,1367,863,176,43,10,4,1,-
"영등포구",양평2동,10979,5127,2351,1773,1413,252,54,7,1,-,1
"영등포구",신길1동,11597,7303,2087,1154,823,191,33,6,-,-,-
"영등포구",신길3동,7604,3130,1829,1398,1005,200,29,8,5,-,-
"영등포구",신길4동,5799,2430,1354,1082,753,151,21,7,1,-,-
"영등포구",신길5동,4659,1929,1143,802,605,143,25,7,1,-,4
"영등포구",신길6동,9120,4290,2015,1416,1089,248,43,13,3,-,3
"영등포구",신길7동,7884,2267,1870,1722,1595,358,50,14,5,3,-
"영등포구",대림1동,7003,3256,1714,1090,741,155,32,10,3,-,2
"영등포구",대림2동,7012,4120,1594,771,387,102,28,7,1,2,-
"영등포구",대림3동,10420,4398,2668,1779,1199,297,57,17,3,-,2
"영등포구",영등포본동,10396,5023,2191,1640,1219,252,52,13,3,1,2
"영등포구",영등포동,21635,16679,2562,1326,881,149,31,2,3,1,1
"영등포구",도림동,9589,5112,2159,1285,790,191,40,10,2,-,-
"영등포구",문래동,13124,4001,3114,2902,2464,494,117,20,10,1,1
"동작구",소계,186730,88643,39552,29641,22751,4797,984,264,56,23,19
"동작구",노량진2동,6895,4749,1195,551,300,76,19,4,-,1,-
"동작구",상도1동,22638,11671,4292,3414,2631,509,82,27,6,2,4
"동작구",상도2동,12563,5143,2706,2331,1928,353,80,16,4,1,1
"동작구",상도3동,12257,6019,2768,1834,1260,284,66,17,6,2,1
"동작구",상도4동,14177,6850,3197,2209,1500,335,66,18,-,-,2
"동작구",사당1동,13720,8685,2603,1382,834,168,33,10,3,2,-
"동작구",사당3동,10520,3870,2548,2072,1597,314,78,31,5,3,2
"동작구",사당4동,7287,3688,1686,1030,701,138,31,10,3,-,-
"동작구",사당5동,6726,2805,1622,1239,849,171,28,10,-,1,1
"동작구",대방동,16743,7593,3213,2729,2534,522,106,34,5,4,3
"동작구",신대방1동,10471,4263,2250,1819,1668,371,81,13,5,1,-
"동작구",신대방2동,10692,5062,2159,1646,1394,334,73,19,5,-,-
"동작구",흑석동,12819,4899,2748,2555,2070,446,75,20,3,3,-
"동작구",노량진1동,16628,8755,3347,2347,1695,381,74,17,5,3,4
"동작구",사당2동,12594,4591,3218,2483,1790,395,92,18,6,-,1
"관악구",소계,286127,177392,51379,30126,21046,4797,1039,239,74,16,19
"관악구",보라매동,13132,7183,2797,1692,1138,240,61,14,3,3,1
"관악구",청림동,6445,2145,1702,1377,966,198,42,9,5,-,1
"관악구",행운동,18330,12309,2996,1623,1085,247,58,9,3,-,-
"관악구",낙성대동,12027,9011,1555,745,530,142,36,5,2,-,1
"관악구",중앙동,10275,7350,1530,768,486,111,22,6,-,1,1
"관악구",인헌동,14850,8999,2747,1617,1161,256,47,17,4,1,1
"관악구",남현동,9887,5658,1921,1241,804,199,49,10,2,1,2
"관악구",서원동,14930,10276,2558,1180,693,165,46,8,4,-,-
"관악구",신원동,11388,7602,2044,998,585,122,31,4,1,-,1
"관악구",서림동,15284,10590,2414,1234,795,193,41,9,5,3,-
"관악구",신사동,14598,10003,2342,1251,793,159,39,8,3,-,-
"관악구",신림동,19196,16391,1907,545,279,57,14,1,1,-,1
"관악구",난향동,6176,1961,1607,1207,1064,259,57,16,2,-,3
"관악구",조원동,12193,7925,2285,1082,716,152,25,6,1,-,1
"관악구",대학동,17487,13576,1963,1067,688,153,33,6,1,-,-
"관악구",은천동,16131,7678,3601,2379,1915,416,109,22,8,3,-
"관악구",성현동,12256,4274,2968,2436,2032,445,71,15,11,3,1
"관악구",청룡동,24355,17859,3179,1759,1231,258,50,15,4,-,-
"관악구",난곡동,12984,6008,3277,1983,1325,291,73,21,5,-,1
"관악구",삼성동,9790,4197,2596,1526,1112,286,52,14,3,1,3
"관악구",미성동,14413,6397,3390,2416,1648,448,83,24,6,-,1
"서초구",소계,168238,59318,35090,33218,31259,6921,1795,417,142,48,30
"서초구",서초1동,9451,4302,1819,1571,1327,297,97,26,10,-,2
"서초구",서초2동,11801,4883,2247,2167,1970,398,98,24,11,2,1
"서초구",서초3동,15283,7268,2936,2359,2033,482,146,36,13,7,3
"서초구",서초4동,10676,2257,1992,2662,3035,564,117,30,12,4,3
"서초구",잠원동,10487,3468,1885,2312,2283,415,91,19,8,3,3
"서초구",반포본동,132,66,27,16,20,1,1,1,-,-,-
"서초구",반포1동,14842,6226,2444,2601,2829,564,130,30,10,8,-
"서초구",반포2동,4988,625,921,1288,1630,410,89,14,3,3,5
"서초구",반포3동,8179,1321,1740,2235,2312,425,105,28,10,2,1
"서초구",반포4동,7046,1774,1552,1746,1489,354,101,14,8,6,2
"서초구",방배본동,7913,2331,1624,1693,1708,397,125,24,8,2,1
"서초구",방배1동,7493,2975,1772,1315,1103,235,64,18,9,1,1
"서초구",방배2동,7956,2893,2018,1465,1215,267,68,21,7,1,1
"서초구",방배3동,6331,1366,1573,1600,1373,296,97,22,3,-,1
