"동별(1)",동별(2),2024. 04,2024. 04,2024. 04,2024. 04,2024. 04,2024. 04,2024. 04,2024. 04,2024. 04,2024. 04,2024. 04
"동별(1)",동별(2),전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대 이상
"종로구",소계,72479,38181,14563,10158,7158,1822,418,119,36,13,11
"종로구",사직동,4551,2311,936,666,475,119,24,14,2,1,3
"종로구",삼청동,1114,556,256,134,109,42,12,4,1,-,-
"종로구",부암동,4128,1675,995,734,524,147,38,11,3,-,1
"종로구",평창동,7123,2255,1811,1464,1131,347,77,24,11,2,1
"종로구",무악동,3016,718,754,686,667,155,25,7,2,1,1
"종로구",교남동,4349,1630,1048,902,622,119,17,8,1,2,-
"종로구",가회동,1896,915,397,321,189,52,17,3,1,-,1
"종로구",종로1.2.3.4가동,4929,3945,496,262,165,45,12,3,-,1,-
"종로구",종로5.6가동,3564,2559,495,298,166,37,6,3,-,-,-
"종로구",이화동,4327,2843,755,396,253,57,16,4,2,1,-
"종로구",창신1동,2629,1553,553,310,151,50,8,4,-,-,-
"종로구",창신2동,3959,2029,966,517,343,74,24,4,2,-,-
"종로구",창신3동,2757,939,736,574,387,102,15,4,-,-,-
"종로구",숭인1동,3008,1494,713,439,271,65,24,2,-,-,-
"종로구",숭인2동,6868,5002,1016,486,289,61,12,2,-,-,-
"종로구",청운효자동,5028,1968,1174,953,692,180,41,12,5,3,-
"종로구",혜화동,9233,5789,1462,1016,724,170,50,10,6,2,4
"중구",소계,65225,35029,14249,8695,5485,1317,311,91,26,9,13
"중구",소공동,1249,750,239,152,90,8,6,3,-,-,1
"중구",회현동,2497,1532,431,289,171,52,13,7,1,1,-
"중구",명동,1398,977,216,111,68,18,2,3,-,1,2
"중구",필동,2715,1854,453,223,135,40,5,3,1,-,1
"중구",장충동,2859,1949,448,233,158,49,15,4,1,1,1
"중구",광희동,3991,2927,596,276,129,42,15,3,3,-,-
"중구",을지로동,2168,1547,400,141,65,12,3,-,-,-,-
"중구",신당5동,5424,2824,1259,729,473,105,20,9,3,2,-
"중구",황학동,7492,4454,1600,827,476,110,20,3,-,1,1
"중구",중림동,6006,2813,1308,1031,656,154,34,7,2,1,-
"중구",신당동,4736,3171,877,379,218,66,17,8,-,-,-
"중구",다산동,6800,3332,1643,979,673,129,29,9,4,-,2
"중구",약수동,7754,3209,2104,1414,793,171,43,14,3,-,3
"중구",청구동,6144,2574,1594,1048,698,181,39,6,1,2,1
"중구",동화동,3992,1116,1081,863,682,180,50,12,7,-,1
"용산구",소계,105240,52108,23153,15634,10785,2670,637,167,51,16,19
"용산구",후암동,8257,4241,1839,1172,748,192,38,20,2,1,4
"용산구",용산2가동,5017,2791,1206,574,331,91,18,6,-,-,-
"용산구",남영동,4858,3740,587,299,171,49,9,2,-,-,1
"용산구",원효로2동,6264,2596,1463,1138,807,194,42,15,3,3,3
"용산구",효창동,4739,1794,1190,869,677,152,40,8,3,5,1
"용산구",용문동,5283,2124,1344,1002,628,149,26,5,4,-,1
"용산구",이촌1동,9120,1791,2268,2430,2028,456,105,29,8,3,2
"용산구",이촌2동,3596,1323,1038,684,415,106,23,7,-,-,-
"용산구",이태원1동,3468,1966,785,404,232,58,19,3,1,-,-
"용산구",이태원2동,4877,2723,1121,570,334,92,27,7,2,-,1
"용산구",서빙고동,5115,1665,1235,943,900,289,62,14,7,-,-
"용산구",보광동,4875,2776,1100,593,318,69,15,3,1,-,-
"용산구",청파동,11210,7146,2087,1051,673,188,49,9,2,2,3
"용산구",원효로1동,9317,5249,1782,1223,837,177,37,5,5,1,1
"용산구",한강로동,11249,6056,2368,1551,994,195,66,11,7,-,1
"용산구",한남동,7995,4127,1740,1131,692,213,61,23,6,1,1
"성동구",소계,133297,59250,30629,23015,16092,3309,757,179,47,10,9
"성동구",왕십리2동,7419,3023,1770,1377,962,209,60,13,4,-,1
"성동구",마장동,10863,5376,2345,1611,1177,257,76,10,6,2,3
"성동구",사근동,8381,6353,977,528,411,89,14,9,-,-,-
"성동구",행당1동,6471,2822,1397,1184,849,173,32,11,2,1,-
"성동구",행당2동,9218,2468,2526,2168,1666,304,65,15,3,1,2
"성동구",응봉동,5933,1626,1486,1405,1139,222,42,8,4,1,-
"성동구",금호1가동,6475,2265,1666,1390,910,191,41,9,2,1,-
"성동구",금호4가동,6376,2344,1655,1348,824,158,37,8,1,1,-
"성동구",성수1가1동,7463,3348,1754,1242,895,173,43,5,3,-,-
"성동구",성수1가2동,5906,2764,1341,983,655,122,34,5,2,-,-
"성동구",성수2가1동,7631,3890,1756,1070,727,138,38,9,3,-,-
"성동구",성수2가3동,5192,2717,1081,687,537,131,31,7,1,-,-
