"동별(1)",동별(2),2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01
"동별(1)",동별(2),전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대 이상
"성북구",정릉2동,9909,3391,2546,1964,1550,339,84,25,7,2,1
"성북구",정릉3동,7870,4323,1623,988,706,173,41,8,2,2,4
"성북구",정릉4동,10861,3864,2762,2123,1619,381,79,23,7,2,1
"성북구",길음1동,12497,2514,2513,3136,3507,667,119,24,9,2,6
"성북구",길음2동,6897,2281,1561,1437,1274,273,56,10,3,2,-
"성북구",월곡1동,10866,3412,2682,2250,1961,445,88,22,4,1,1
"성북구",월곡2동,9606,4662,2029,1441,1121,265,66,9,11,1,1
"성북구",장위1동,10766,4053,2610,1997,1639,374,70,19,2,2,-
"성북구",장위2동,6726,2951,1758,1095,676,188,48,9,-,1,-
"성북구",장위3동,6495,2127,1399,1374,1277,252,52,11,3,-,-
"성북구",성북동,8224,4042,1835,1174,846,235,65,14,8,-,5
"성북구",삼선동,11550,5872,2340,1582,1345,312,73,17,6,2,1
"성북구",동선동,9504,6326,1508,868,610,149,29,8,4,1,1
"성북구",종암동,17157,6656,3856,3154,2711,630,115,20,12,2,1
"성북구",석관동,16871,7316,4169,2887,1945,444,82,22,5,-,1
"강북구",소계,144529,63996,35356,23546,16675,3886,831,155,49,16,19
"강북구",번1동,10283,5786,2201,1272,829,150,40,4,1,-,-
"강북구",번2동,7602,3135,2127,1292,790,201,46,7,2,-,2
"강북구",번3동,7473,2536,2240,1381,1005,245,55,8,3,-,-
"강북구",수유1동,10449,5009,2515,1605,984,256,60,9,3,3,5
"강북구",수유2동,9861,3880,2637,1764,1201,302,57,14,3,2,1
"강북구",수유3동,12933,7411,2656,1618,954,231,48,7,5,2,1
"강북구",삼양동,11131,4663,2782,1916,1347,331,74,11,3,3,1
"강북구",미아동,11682,6347,2553,1517,965,238,46,7,7,1,1
"강북구",송중동,13983,6150,3342,2307,1690,381,86,19,4,1,3
"강북구",송천동,13529,6561,3311,1959,1344,287,52,9,3,1,2
"강북구",삼각산동,11554,2636,2619,2741,2820,586,113,29,9,1,-
"강북구",우이동,9598,3836,2595,1674,1141,276,58,12,4,1,1
"강북구",인수동,14451,6046,3778,2500,1605,402,96,19,2,1,2
"도봉구",소계,138695,48758,35918,27257,20778,4707,936,248,61,26,6
"도봉구",쌍문1동,9396,3290,2524,1868,1269,347,74,20,2,2,-
"도봉구",쌍문2동,8587,3296,2316,1557,1086,262,53,11,3,1,2
"도봉구",쌍문3동,7908,3317,1981,1385,961,218,35,11,-,-,-
"도봉구",쌍문4동,7106,1677,1755,1721,1593,302,49,7,1,1,-
"도봉구",방학1동,12956,5100,3180,2265,1820,462,96,19,9,3,2
"도봉구",방학2동,9412,3970,2463,1597,1046,268,53,9,5,1,-
"도봉구",방학3동,9998,2037,2630,2449,2225,520,102,26,5,3,1
"도봉구",창1동,10953,4038,2730,2090,1696,309,70,15,4,1,-
"도봉구",창2동,12626,4289,3368,2573,1829,435,85,36,6,5,-
"도봉구",창3동,6548,2680,1758,1095,787,183,26,16,3,-,-
"도봉구",창4동,10703,3156,2543,2409,2086,414,72,14,7,1,1
"도봉구",창5동,10249,3172,2658,2196,1758,355,80,21,5,4,-
"도봉구",도봉1동,10387,4510,2847,1691,1012,248,53,17,8,1,-
"도봉구",도봉2동,11866,4226,3165,2361,1610,384,88,26,3,3,-
"노원구",소계,217660,74905,51973,43184,38271,7528,1382,299,79,21,18
