"동별(1)",동별(2),2024. 01,2024. 01,2024. 01,2024. 01,2024. 01,2024. 01,2024. 01,2024. 01,2024. 01,2024. 01,2024. 01
"동별(1)",동별(2),전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대 이상
"종로구",소계,72101,37784,14439,10178,7243,1854,433,111,35,12,12
"종로구",사직동,4535,2298,921,664,489,119,24,13,3,1,3
"종로구",삼청동,1126,562,257,139,107,43,13,4,1,-,-
"종로구",부암동,4117,1666,988,746,518,147,37,11,3,-,1
"종로구",평창동,7134,2252,1801,1455,1158,349,84,19,13,-,3
"종로구",무악동,3012,708,747,691,677,149,28,9,1,1,1
"종로구",교남동,4336,1623,1048,886,627,125,15,9,1,2,-
"종로구",가회동,1909,914,399,328,195,52,17,3,-,-,1
"종로구",종로1.2.3.4가동,4894,3907,493,265,171,41,13,3,-,1,-
"종로구",종로5.6가동,3570,2562,500,289,172,37,7,3,-,-,-
"종로구",이화동,4214,2728,739,407,257,60,17,3,1,2,-
"종로구",창신1동,2623,1553,552,307,151,47,9,4,-,-,-
"종로구",창신2동,3982,2041,958,538,340,78,23,3,1,-,-
"종로구",창신3동,2757,934,737,574,384,108,16,4,-,-,-
"종로구",숭인1동,2996,1488,703,438,275,68,23,1,-,-,-
"종로구",숭인2동,6746,4890,1011,473,294,66,10,2,-,-,-
"종로구",청운효자동,5043,1969,1165,961,696,187,45,11,6,3,-
"종로구",혜화동,9107,5689,1420,1017,732,178,52,9,5,2,3
"중구",소계,64758,34536,14204,8700,5551,1316,308,89,34,7,13
"중구",소공동,1239,738,238,153,93,8,4,3,1,-,1
"중구",회현동,2506,1524,442,286,180,53,11,8,1,1,-
"중구",명동,1371,947,215,116,65,19,2,3,1,1,2
"중구",필동,2486,1664,422,211,135,41,8,3,1,-,1
"중구",장충동,2826,1909,453,239,157,46,16,3,1,1,1
"중구",광희동,3972,2903,593,278,138,38,16,3,3,-,-
"중구",을지로동,2140,1539,381,139,67,11,3,-,-,-,-
"중구",신당5동,5395,2804,1247,726,480,105,19,9,3,2,-
"중구",황학동,7440,4408,1584,828,477,118,18,4,1,1,1
"중구",중림동,5983,2792,1303,1022,662,160,33,8,3,-,-
"중구",신당동,4716,3142,872,395,218,69,14,5,1,-,-
"중구",다산동,6791,3290,1655,990,680,131,28,11,4,-,2
"중구",약수동,7761,3209,2120,1411,791,163,46,14,4,-,3
"중구",청구동,6149,2560,1600,1046,719,174,40,6,2,1,1
"중구",동화동,3983,1107,1079,860,689,180,50,9,8,-,1
"용산구",소계,107328,53082,23675,15898,11045,2727,651,168,47,17,18
"용산구",후암동,8271,4254,1822,1174,749,207,38,20,3,-,4
"용산구",용산2가동,5025,2779,1212,585,330,94,21,4,-,-,-
"용산구",남영동,4854,3721,606,294,174,47,8,3,-,-,1
"용산구",원효로2동,6253,2585,1438,1135,825,200,45,14,5,3,3
"용산구",효창동,4714,1767,1173,882,684,147,45,9,2,4,1
"용산구",용문동,5310,2141,1331,1005,646,152,26,5,4,-,-
"용산구",이촌1동,9121,1803,2266,2404,2047,456,106,25,8,4,2
"용산구",이촌2동,3595,1315,1033,690,418,108,21,9,-,1,-
"용산구",이태원1동,3422,1956,760,392,237,55,19,2,1,-,-
"용산구",이태원2동,4850,2693,1119,577,336,86,30,5,3,-,1
"용산구",서빙고동,5101,1684,1215,940,886,288,66,16,6,-,-
"용산구",보광동,6042,3335,1422,744,428,92,17,3,-,1,-
"용산구",청파동,11129,7019,2114,1060,684,186,50,9,2,2,3
"용산구",원효로1동,9307,5207,1817,1230,829,178,35,6,3,1,1
"용산구",한강로동,11243,6052,2347,1542,1010,216,57,13,5,-,1
"용산구",한남동,9091,4771,2000,1244,762,215,67,25,5,1,1
"성동구",소계,132985,58891,30424,23059,16261,3350,746,189,46,9,10
"성동구",왕십리2동,7405,3026,1740,1376,976,212,57,13,4,-,1
"성동구",마장동,10812,5328,2315,1632,1182,257,78,10,5,2,3
"성동구",사근동,8126,6098,977,529,414,87,12,9,-,-,-
"성동구",행당1동,6449,2795,1389,1194,851,176,31,11,1,1,-
"성동구",행당2동,9232,2457,2524,2191,1658,310,67,19,3,1,2
"성동구",응봉동,5940,1623,1470,1405,1164,222,41,10,4,1,-
"성동구",금호1가동,6498,2279,1677,1380,914,191,42,12,2,1,-
"성동구",금호4가동,6394,2349,1666,1331,840,162,37,8,1,-,-
"성동구",성수1가1동,7434,3314,1721,1251,921,176,43,5,3,-,-
"성동구",성수1가2동,5919,2783,1325,974,668,128,33,5,2,1,-
"성동구",성수2가1동,7638,3898,1744,1073,729,140,40,10,3,-,1
"성동구",성수2가3동,5216,2731,1081,703,533,131,28,8,1,-,-
"성동구",송정동,5364,2970,1171,653,442,103,19,6,-,-,-
"성동구",용답동,7735,5283,1289,615,420,96,26,4,1,-,1
"성동구",왕십리도선동,12184,5152,2696,2208,1677,342,78,23,6,1,1
"성동구",금호2.3가동,9892,3601,2629,2005,1318,272,41,19,7,-,-
"성동구",옥수동,10747,3204,3010,2539,1554,345,73,17,3,1,1
"광진구",소계,170093,85171,35398,25358,19165,3839,841,233,63,11,14
"광진구",화양동,18100,14945,1954,676,414,81,23,5,1,-,1
"광진구",군자동,11307,7048,2036,1258,760,149,38,14,2,1,1
"광진구",중곡1동,8647,4892,1923,1054,613,129,27,9,-,-,-
"광진구",중곡2동,10570,5230,2477,1547,1014,233,54,11,2,1,1
"광진구",중곡3동,8516,4479,2018,1138,692,161,18,7,3,-,-
"광진구",중곡4동,13065,5439,3352,2289,1538,332,83,25,5,1,1
"광진구",능동,6481,3936,1271,693,432,106,36,6,1,-,-
"광진구",구의1동,13094,7639,2591,1545,1034,231,42,8,2,-,2
"광진구",구의2동,11505,4462,2763,2126,1674,368,78,24,5,1,4
"광진구",구의3동,12073,4386,2743,2429,2020,385,78,24,7,-,1
"광진구",광장동,11843,2306,2109,3228,3461,578,119,29,11,2,-
"광진구",자양1동,12027,6676,2555,1450,1068,221,39,13,3,2,-
"광진구",자양2동,10909,4448,2580,2046,1438,301,69,20,7,-,-
"광진구",자양3동,10959,3225,2617,2481,2105,394,93,28,11,3,2
"광진구",자양4동,10997,6060,2409,1398,902,170,44,10,3,-,1
"동대문구",소계,172756,86090,36440,25981,18773,4267,912,209,57,18,9
"동대문구",회기동,6601,4627,905,524,427,93,21,2,1,-,1
"동대문구",휘경1동,7670,4575,1330,881,671,167,35,8,1,2,-
"동대문구",휘경2동,12642,6768,2442,1709,1342,307,58,10,4,1,1
"동대문구",청량리동,10080,5338,2312,1332,840,193,48,11,3,2,1
"동대문구",용신동,21712,12734,4053,2655,1822,344,83,16,4,1,-
"동대문구",제기동,12997,7614,2551,1522,998,225,67,14,2,2,2
"동대문구",전농1동,16170,7881,3398,2582,1814,389,72,25,7,1,1
"동대문구",전농2동,7527,2386,1941,1622,1208,303,55,9,1,2,-
"동대문구",답십리2동,12476,4716,3293,2353,1623,380,87,17,7,-,-
"동대문구",장안1동,18330,8469,4184,2953,2065,522,103,26,5,2,1
"동대문구",장안2동,14421,5380,3407,2814,2219,458,108,24,7,2,2
"동대문구",이문1동,10606,6884,1693,1028,754,184,43,13,6,1,-
"동대문구",이문2동,8659,3338,2082,1582,1268,309,66,13,1,-,-
"동대문구",답십리1동,12865,5380,2849,2424,1722,393,66,21,8,2,-
"중랑구",소계,188277,85127,46240,30529,20652,4551,893,218,45,16,6
"중랑구",면목2동,12207,5958,2990,1807,1158,237,42,8,6,1,-
"중랑구",면목4동,8953,3998,2289,1437,959,209,48,13,-,-,-
"중랑구",면목5동,6415,2190,1708,1381,922,176,26,8,2,2,-
"중랑구",면목7동,10567,4790,2684,1681,1133,210,54,7,6,2,-
"중랑구",상봉1동,10122,3551,2543,2070,1585,309,48,13,2,1,-
"중랑구",상봉2동,12622,8071,2448,1264,667,127,33,10,1,1,-
"중랑구",중화1동,8912,3635,2381,1618,1008,224,34,8,3,-,1
"중랑구",중화2동,13476,7501,3143,1636,950,186,45,11,3,-,1
"중랑구",묵1동,14932,5624,3623,2825,2185,530,113,28,1,3,-
"중랑구",묵2동,9177,4289,2340,1398,900,200,38,9,3,-,-
"중랑구",망우3동,8166,3999,2014,1256,701,158,29,6,2,1,-
"중랑구",신내1동,14896,4082,3944,3158,2730,779,154,39,6,2,2
"중랑구",신내2동,8892,3197,2486,1749,1164,234,47,12,3,-,-
"중랑구",면목본동,17813,9355,4175,2506,1413,292,59,9,2,1,1
"중랑구",면목3.8동,12768,6255,3248,1815,1147,241,50,10,1,1,-
"중랑구",망우본동,18359,8632,4224,2928,2030,439,73,27,4,1,1
"성북구",소계,196512,82872,44341,34592,27043,5947,1289,294,81,25,28
"성북구",돈암1동,6050,1921,1634,1260,979,201,45,8,-,2,-
"성북구",돈암2동,8524,1761,2079,2152,1917,462,115,24,10,1,3
"성북구",안암동,9758,6999,1356,753,510,110,24,3,1,1,1
"성북구",보문동,8146,3971,1790,1235,910,190,40,7,1,1,1
"성북구",정릉1동,7335,2330,1755,1602,1277,289,60,17,1,2,2
"성북구",정릉2동,9918,3535,2547,2010,1408,301,82,28,6,1,-
"성북구",정릉3동,8174,4762,1644,944,618,149,43,6,3,2,3
"성북구",정릉4동,10734,3963,2795,2051,1497,320,78,19,7,3,1
"성북구",길음1동,12461,2563,2591,3209,3359,593,110,19,8,4,5
"성북구",길음2동,8592,2452,2008,1965,1706,370,71,15,5,-,-
"성북구",월곡1동,10776,3514,2721,2229,1799,402,89,18,2,2,-
"성북구",월곡2동,9640,4854,2047,1398,1035,240,49,11,6,-,-
"성북구",장위1동,10593,4151,2625,1897,1472,357,73,15,1,1,1
"성북구",장위2동,6597,3036,1703,1048,603,157,42,6,1,1,-
"성북구",장위3동,6461,2139,1429,1396,1209,237,39,10,1,1,-
"성북구",성북동,8131,4141,1799,1136,762,205,60,13,8,-,7
"성북구",삼선동,11415,5972,2283,1573,1210,282,68,20,6,-,1
"성북구",동선동,9619,6626,1521,794,531,113,23,6,3,1,1
"성북구",종암동,16986,6793,3854,3140,2486,581,97,25,8,2,-
"성북구",석관동,16602,7389,4160,2800,1755,388,81,24,3,-,2
"강북구",소계,143411,66394,35313,22452,14871,3408,759,137,46,15,16
"강북구",번1동,10048,5984,2120,1103,670,127,37,5,-,2,-
"강북구",번2동,7424,3192,2154,1228,642,160,38,6,2,1,1
"강북구",번3동,7660,2920,2285,1312,875,221,38,8,1,-,-
"강북구",수유1동,10455,5285,2536,1476,885,202,56,9,1,1,4
"강북구",수유2동,9766,4003,2667,1692,1069,257,64,7,3,3,1
"강북구",수유3동,13556,8185,2746,1522,842,206,38,10,3,3,1
"강북구",삼양동,10807,4670,2742,1801,1231,279,70,10,4,-,-
"강북구",미아동,11629,6543,2512,1460,839,214,47,7,5,1,1
"강북구",송중동,13815,6287,3279,2253,1525,364,79,17,6,1,4
"강북구",송천동,13027,6473,3233,1864,1167,230,50,4,4,1,1
"강북구",삼각산동,11516,2748,2658,2783,2653,537,102,28,7,-,-
"강북구",우이동,9555,3985,2610,1631,1022,234,55,10,6,1,1
"강북구",인수동,14153,6119,3771,2327,1451,377,85,16,4,1,2
"도봉구",소계,138373,51404,36483,26530,18628,4163,860,211,62,24,8
"도봉구",쌍문1동,9394,3543,2538,1765,1160,296,71,15,3,3,-
"도봉구",쌍문2동,8452,3382,2343,1487,964,213,50,7,4,-,2
"도봉구",쌍문3동,8191,3775,1972,1359,850,190,31,12,2,-,-
"도봉구",쌍문4동,7100,1780,1855,1702,1433,275,46,7,2,-,-
"도봉구",방학1동,12916,5360,3173,2218,1640,410,87,20,4,3,1
"도봉구",방학2동,9135,3997,2446,1510,885,236,48,8,4,1,-
"도봉구",방학3동,9929,2184,2734,2437,1971,469,94,28,7,4,1
"도봉구",창1동,10978,4224,2798,2087,1520,269,59,14,5,2,-
