"동별(1)",동별(2),2024. 05,2024. 05,2024. 05,2024. 05,2024. 05,2024. 05,2024. 05,2024. 05,2024. 05,2024. 05,2024. 05
"동별(1)",동별(2),전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대 이상
"종로구",소계,72475,38201,14590,10122,7150,1808,421,123,35,14,11
"종로구",사직동,4558,2317,936,667,478,115,25,14,2,1,3
"종로구",삼청동,1118,561,255,135,107,42,12,5,1,-,-
"종로구",부암동,4125,1666,1006,734,524,142,37,12,3,-,1
"종로구",평창동,7119,2253,1824,1450,1128,346,78,26,11,2,1
"종로구",무악동,3008,713,751,685,668,154,25,8,2,1,1
"종로구",교남동,4343,1626,1050,898,620,122,16,8,1,2,-
"종로구",가회동,1886,911,396,312,193,53,17,2,1,-,1
"종로구",종로1.2.3.4가동,4947,3959,498,269,161,45,12,2,-,1,-
"종로구",종로5.6가동,3571,2570,496,292,166,38,6,3,-,-,-
"종로구",이화동,4323,2842,757,393,249,59,16,4,1,2,-
"종로구",창신1동,2612,1546,549,306,151,48,8,4,-,-,-
"종로구",창신2동,3960,2025,973,518,339,74,25,4,2,-,-
"종로구",창신3동,2763,940,746,571,390,96,16,4,-,-,-
"종로구",숭인1동,2998,1496,702,438,271,65,24,2,-,-,-
"종로구",숭인2동,6919,5045,1019,489,294,59,11,2,-,-,-
"종로구",청운효자동,5013,1955,1171,951,695,178,43,12,5,3,-
"종로구",혜화동,9212,5776,1461,1014,716,172,50,11,6,2,4
"중구",소계,65230,35018,14290,8716,5454,1304,314,91,22,8,13
"중구",소공동,1255,752,246,148,92,7,6,3,-,-,1
"중구",회현동,2487,1518,434,290,172,52,13,6,1,1,-
"중구",명동,1393,974,214,110,70,17,2,2,1,1,2
"중구",필동,2737,1866,461,222,137,41,5,3,1,-,1
"중구",장충동,2855,1943,452,231,159,48,16,3,1,1,1
"중구",광희동,3987,2918,599,280,128,42,14,3,3,-,-
"중구",을지로동,2164,1535,402,146,65,13,3,-,-,-,-
"중구",신당5동,5426,2823,1252,746,468,104,22,8,1,2,-
"중구",황학동,7499,4466,1607,821,469,112,19,3,-,1,1
"중구",중림동,5987,2806,1307,1028,651,150,36,7,2,-,-
"중구",신당동,4732,3161,882,381,221,61,18,8,-,-,-
"중구",다산동,6809,3344,1649,983,659,130,28,11,3,-,2
"중구",약수동,7764,3216,2109,1410,791,174,45,14,2,-,3
"중구",청구동,6142,2575,1599,1051,693,177,37,7,-,2,1
"중구",동화동,3993,1121,1077,869,679,176,50,13,7,-,1
"용산구",소계,104367,51602,22943,15567,10725,2631,639,171,51,18,20
"용산구",후암동,8254,4239,1828,1192,738,191,40,19,2,1,4
"용산구",용산2가동,5024,2808,1195,573,335,91,17,5,-,-,-
"용산구",남영동,4859,3744,585,297,174,47,9,2,-,-,1
"용산구",원효로2동,6261,2587,1470,1140,813,180,45,16,4,3,3
"용산구",효창동,4730,1784,1194,863,684,147,41,9,2,5,1
"용산구",용문동,5287,2126,1348,997,634,147,25,5,3,-,2
"용산구",이촌1동,9106,1775,2275,2435,2021,452,106,28,9,3,2
"용산구",이촌2동,3599,1327,1033,692,414,103,24,6,-,-,-
"용산구",이태원1동,3471,1959,784,413,232,60,18,3,1,1,-
"용산구",이태원2동,4887,2729,1125,571,334,90,27,8,2,-,1
"용산구",서빙고동,5127,1667,1235,952,897,289,64,16,7,-,-
"용산구",보광동,4471,2563,993,546,283,63,17,5,1,-,-
"용산구",청파동,11199,7154,2068,1059,665,189,47,10,2,2,3
"용산구",원효로1동,9307,5239,1783,1225,832,179,36,5,6,1,1
"용산구",한강로동,11230,6041,2374,1542,996,191,66,12,7,-,1
"용산구",한남동,7555,3860,1653,1070,673,212,57,22,5,2,1
"성동구",소계,133325,59295,30587,23128,16027,3285,761,176,48,9,9
"성동구",왕십리2동,7420,3039,1767,1367,965,206,59,12,4,-,1
"성동구",마장동,10846,5362,2331,1626,1173,255,77,11,6,2,3
"성동구",사근동,8375,6344,980,530,408,90,14,9,-,-,-
"성동구",행당1동,6493,2857,1386,1185,842,173,35,11,2,2,-
"성동구",행당2동,9220,2479,2516,2168,1665,304,67,16,2,1,2
"성동구",응봉동,5940,1627,1487,1416,1134,222,41,8,4,1,-
"성동구",금호1가동,6486,2268,1670,1396,905,193,41,10,2,1,-
"성동구",금호4가동,6382,2339,1658,1363,819,154,40,8,1,-,-
"성동구",성수1가1동,7473,3344,1765,1241,899,171,45,5,3,-,-
"성동구",성수1가2동,5906,2770,1339,984,652,120,34,5,2,-,-
"성동구",성수2가1동,7606,3880,1739,1072,727,139,36,10,3,-,-
"성동구",성수2가3동,5199,2730,1086,687,528,131,30,6,1,-,-
"성동구",송정동,5338,2976,1148,666,428,94,20,6,-,-,-
"성동구",용답동,7823,5367,1317,612,396,98,27,4,1,-,1
"성동구",왕십리도선동,12180,5138,2734,2221,1651,328,81,20,5,1,1
"성동구",금호2.3가동,9867,3581,2644,2015,1287,277,39,17,7,-,-
"성동구",옥수동,10771,3194,3020,2579,1548,330,75,18,5,1,1
"광진구",소계,170508,85838,35590,25364,18847,3733,834,222,52,14,14
