"동별(1)",동별(2),2024. 07,2024. 07,2024. 07,2024. 07,2024. 07,2024. 07,2024. 07,2024. 07,2024. 07,2024. 07,2024. 07
"성동구",용답동,7848,5391,1333,600,396,95,27,4,-,1,1
"성동구",왕십리도선동,12153,5116,2734,2232,1632,330,81,20,6,1,1
"성동구",금호2.3가동,9859,3582,2675,1989,1278,269,42,17,7,-,-
"성동구",옥수동,10773,3179,3034,2584,1558,318,74,19,5,1,1
"광진구",소계,170439,85794,35777,25307,18680,3751,836,216,53,13,12
"광진구",화양동,18210,15082,1951,670,404,70,27,5,-,-,1
"광진구",군자동,11245,7044,2020,1236,732,155,40,14,2,2,-
"광진구",중곡1동,8704,4982,1955,1019,587,124,30,7,-,-,-
"광진구",중곡2동,10564,5280,2488,1514,993,228,47,10,2,1,1
"광진구",중곡3동,8504,4505,2035,1123,664,150,17,7,3,-,-
"광진구",중곡4동,13082,5430,3404,2318,1502,315,83,26,2,1,1
"광진구",능동,6476,3951,1284,676,420,101,37,6,1,-,-
"광진구",구의1동,13149,7732,2602,1548,978,231,41,14,1,1,1
"광진구",구의2동,11520,4496,2816,2128,1620,356,75,20,4,1,4
"광진구",구의3동,12075,4391,2765,2466,1958,386,87,11,7,2,2
"광진구",광장동,11848,2314,2142,3256,3415,570,109,30,11,1,-
"광진구",자양1동,12082,6749,2584,1436,1039,217,38,14,4,1,-
"광진구",자양2동,11018,4549,2629,2047,1416,286,68,19,4,-,-
"광진구",자양3동,11033,3267,2681,2488,2073,397,89,26,8,3,1
"광진구",자양4동,10929,6022,2421,1382,879,165,48,7,4,-,1
"동대문구",소계,173860,87346,36633,26010,18519,4176,877,209,58,21,11
"동대문구",회기동,6676,4724,904,527,409,90,17,3,1,-,1
"동대문구",휘경1동,7773,4711,1324,871,660,158,38,6,3,2,-
"동대문구",휘경2동,12821,6989,2422,1712,1333,296,51,10,4,2,2
"동대문구",청량리동,10110,5426,2291,1311,813,206,45,13,2,1,2
"동대문구",용신동,21911,12906,4079,2651,1819,354,76,20,5,1,-
"동대문구",제기동,13013,7632,2584,1511,984,226,55,13,3,4,1
"동대문구",전농1동,16599,8143,3504,2631,1835,370,80,26,7,1,2
"동대문구",전농2동,7500,2385,1964,1588,1198,296,57,8,2,2,-
"동대문구",답십리2동,12458,4753,3257,2387,1583,368,90,14,5,1,-
"동대문구",장안1동,18359,8516,4177,3005,2026,503,101,21,6,3,1
"동대문구",장안2동,14480,5483,3406,2805,2183,458,107,28,6,2,2
"동대문구",이문1동,10663,6977,1717,1021,709,179,43,10,6,1,-
"동대문구",이문2동,8580,3283,2094,1577,1252,302,56,16,-,-,-
"동대문구",답십리1동,12917,5418,2910,2413,1715,370,61,21,8,1,-
"중랑구",소계,188789,86083,46487,30390,20240,4434,893,201,41,14,6
"중랑구",면목2동,12180,5971,2993,1816,1122,216,44,10,7,1,-
"중랑구",면목4동,8949,4073,2239,1432,940,204,48,11,1,-,1
"중랑구",면목5동,6400,2222,1709,1342,922,168,24,9,2,2,-
"중랑구",면목7동,10540,4807,2665,1689,1101,218,47,9,4,-,-
"중랑구",상봉1동,10101,3575,2589,2045,1529,303,47,10,1,2,-
"중랑구",상봉2동,12883,8301,2520,1234,650,133,34,9,-,2,-
"중랑구",중화1동,8904,3681,2388,1601,974,213,35,9,2,1,-
"중랑구",중화2동,13461,7576,3110,1621,904,187,48,11,3,-,1
"중랑구",묵1동,14929,5685,3645,2782,2161,512,115,25,2,2,-
"중랑구",묵2동,9180,4331,2345,1389,860,207,34,11,3,-,-
"중랑구",망우3동,8177,4051,2032,1231,677,147,30,6,2,1,-
"중랑구",신내1동,14808,4037,3957,3181,2705,739,148,33,5,1,2
"중랑구",신내2동,8901,3266,2473,1742,1115,240,54,8,3,-,-
"중랑구",면목본동,17820,9431,4194,2471,1373,283,57,7,3,-,1
"중랑구",면목3.8동,12745,6337,3243,1785,1089,233,47,9,1,1,-
"중랑구",망우본동,18811,8739,4385,3029,2118,431,81,24,2,1,1
"성북구",소계,197324,84059,44487,34693,26641,5822,1218,290,67,22,25
"성북구",돈암1동,6008,1912,1631,1253,960,201,44,4,-,3,-
"성북구",돈암2동,8542,1760,2089,2189,1908,456,103,27,6,1,3
"성북구",안암동,10073,7382,1323,737,489,115,21,3,1,1,1
"성북구",보문동,8152,3973,1799,1257,887,189,38,8,-,-,1
"성북구",정릉1동,7328,2342,1743,1618,1249,293,65,14,1,1,2
"성북구",정릉2동,9829,3487,2575,1979,1380,291,81,30,3,3,-
"성북구",정릉3동,8336,4974,1631,941,592,139,44,8,2,2,3
"성북구",정릉4동,10816,4057,2825,2057,1445,327,73,22,6,3,1
"성북구",길음1동,12719,2614,2695,3264,3407,598,103,22,9,3,4
"성북구",길음2동,8495,2371,1993,2031,1660,360,63,13,4,-,-
"성북구",월곡1동,10715,3505,2706,2230,1783,385,83,19,2,2,-
"성북구",월곡2동,9618,4843,2076,1400,1009,224,49,11,6,-,-
"성북구",장위1동,10624,4196,2655,1884,1466,341,65,14,2,-,1
"성북구",장위2동,6576,3070,1701,1011,593,155,38,7,-,1,-
"성북구",장위3동,6454,2137,1414,1430,1204,232,28,7,1,1,-
"성북구",성북동,8131,4132,1812,1157,746,201,57,13,6,1,6
"성북구",삼선동,11439,6016,2307,1553,1197,275,63,20,7,-,1
"성북구",동선동,9811,6871,1490,789,525,105,23,5,2,-,1
"성북구",종암동,16980,6878,3871,3114,2437,558,94,21,7,-,-
"성북구",석관동,16678,7539,4151,2799,1704,377,83,22,2,-,1
"강북구",소계,143059,66936,35261,22172,14511,3242,734,132,43,10,18
"강북구",번1동,9687,5833,2006,1051,644,111,37,4,-,1,-
"강북구",번2동,7426,3251,2146,1188,637,161,34,5,1,-,3
"강북구",번3동,7650,2963,2298,1276,858,208,37,8,2,-,-
"강북구",수유1동,10496,5376,2539,1459,854,197,56,9,1,1,4
"강북구",수유2동,9763,4035,2670,1680,1069,237,58,9,2,2,1
"강북구",수유3동,13656,8362,2764,1469,808,199,35,11,4,2,2
"강북구",삼양동,10777,4685,2762,1788,1182,281,62,10,7,-,-
"강북구",미아동,11699,6642,2524,1463,825,184,46,8,5,1,1
"강북구",송중동,13792,6339,3302,2235,1479,340,73,15,5,1,3
"강북구",송천동,12861,6417,3199,1831,1124,233,47,5,3,1,1
"강북구",삼각산동,11517,2783,2702,2779,2604,517,102,24,6,-,-
"강북구",우이동,9605,4067,2611,1607,1020,224,61,10,4,-,1
"강북구",인수동,14130,6183,3738,2346,1407,350,86,14,3,1,2
"도봉구",소계,138902,52452,36744,26356,18207,4024,830,197,66,18,8
"도봉구",쌍문1동,9538,3733,2521,1780,1128,285,68,17,5,1,-
"도봉구",쌍문2동,8457,3420,2358,1464,950,205,44,10,4,-,2
"도봉구",쌍문3동,8198,3800,1991,1368,819,182,26,9,3,-,-
"도봉구",쌍문4동,7120,1803,1889,1728,1388,258,44,6,3,1,-
"도봉구",방학1동,12909,5460,3136,2221,1582,394,92,17,4,2,1
"도봉구",방학2동,9119,4092,2411,1474,867,222,42,7,3,1,-
"도봉구",방학3동,9926,2188,2773,2417,1964,464,89,20,9,2,-
"도봉구",창1동,10949,4200,2821,2102,1478,272,55,15,5,1,-
"도봉구",창2동,12516,4507,3443,2452,1621,382,73,28,6,3,1
"도봉구",창3동,6397,2749,1750,1048,663,149,26,8,4,-,-
"도봉구",창4동,11291,3840,2727,2370,1912,354,63,12,9,1,3
"도봉구",창5동,10320,3512,2695,2119,1575,322,70,19,4,4,-
"도봉구",도봉1동,10246,4813,2816,1500,837,215,48,13,3,1,-
"도봉구",도봉2동,11916,4335,3413,2313,1423,320,90,16,4,1,1
"노원구",소계,218265,79826,53352,42824,34161,6541,1201,249,70,26,15
"노원구",월계1동,9960,4639,2192,1607,1165,302,45,6,4,-,-
"노원구",월계2동,11695,4467,3166,2142,1527,320,62,9,1,1,-
"노원구",월계3동,12871,4554,3652,2612,1622,325,86,14,4,1,1
"노원구",공릉2동,17928,6683,3780,3599,3134,594,107,20,5,5,1
"노원구",하계1동,12313,5670,2426,1974,1834,325,60,15,4,3,2
"노원구",하계2동,8156,2023,2004,1989,1788,289,46,13,3,1,-
"노원구",중계본동,8061,1768,1543,1915,2218,507,81,21,7,1,-
"노원구",중계1동,8950,1540,1549,2471,2881,423,61,13,10,1,1
"노원구",중계4동,8218,2906,2030,1561,1360,282,60,9,6,4,-
"노원구",상계1동,15570,5037,4164,3226,2455,542,107,30,7,-,2
"노원구",상계2동,8548,3420,1885,1585,1343,241,65,6,3,-,-
"노원구",상계5동,10914,4546,2875,1931,1229,272,43,14,2,-,2
"노원구",상계8동,9136,2497,2739,2229,1425,215,20,6,2,1,2
"노원구",상계9동,8346,2526,2400,1869,1296,213,30,9,1,2,-
"노원구",상계10동,7648,2286,2172,1704,1233,199,40,10,3,1,-
"노원구",상계3.4동,12456,4891,3145,2165,1733,415,85,18,4,-,-
"노원구",상계6.7동,13926,5055,3560,2843,2055,333,63,12,1,1,3
"노원구",중계2.3동,14905,5633,4174,2758,1958,319,48,10,2,2,1
"노원구",공릉1동,18664,9685,3896,2644,1905,425,92,14,1,2,-
"은평구",소계,216249,88789,54076,38185,26988,6420,1369,284,83,29,26
"은평구",녹번동,17541,7716,4462,2954,1901,387,95,20,5,-,1
"은평구",불광1동,17965,7521,4650,3209,2020,437,101,21,5,1,-
"은평구",갈현1동,7247,3454,1730,1137,720,160,42,3,1,-,-
"은평구",갈현2동,12724,5037,3360,2292,1562,370,83,11,4,1,4
"은평구",구산동,13542,4979,3535,2639,1796,462,93,22,6,5,5
"은평구",대조동,15561,8746,3604,1798,1112,230,54,11,5,1,-
"은평구",응암1동,15150,6328,3696,2656,1898,447,88,23,5,4,5
"은평구",응암2동,11034,3146,2735,2684,1951,394,86,25,8,3,2
"은평구",신사1동,12044,4551,3250,2338,1469,340,71,17,4,2,2
"은평구",신사2동,8740,3469,2279,1574,1096,247,58,11,3,1,2
"은평구",증산동,7589,2710,2001,1359,1115,327,56,13,6,1,1
"은평구",수색동,8510,2365,2308,1847,1554,357,62,14,2,1,-
"은평구",진관동,21235,6553,4623,4252,4323,1166,255,40,15,5,3
"은평구",불광2동,14136,7112,3476,2066,1109,292,63,15,3,-,-
"은평구",응암3동,12561,6519,3042,1715,967,240,60,15,2,-,1
"은평구",역촌동,20670,8583,5325,3665,2395,564,102,23,9,4,-
"서대문구",소계,147262,66945,32610,24732,17921,3923,847,200,54,21,9
"서대문구",천연동,7674,3114,1871,1448,973,214,39,10,3,1,1
"서대문구",홍제1동,11079,4171,2818,2178,1478,336,68,22,6,1,1
"서대문구",홍제3동,8000,3057,2044,1565,1063,210,44,12,5,-,-
"서대문구",홍제2동,5768,2008,1511,1221,809,177,35,5,1,1,-
"서대문구",홍은1동,9684,3426,2481,1990,1346,333,85,16,5,2,-
"서대문구",홍은2동,13129,5351,3236,2289,1754,375,95,22,5,2,-
"서대문구",남가좌1동,6178,1409,1322,1612,1464,286,58,24,2,1,-
"서대문구",남가좌2동,13380,5622,2900,2458,1940,368,74,14,3,1,-
"서대문구",북가좌1동,6778,1715,1694,1631,1335,315,66,15,4,3,-
"서대문구",북가좌2동,14552,6172,3746,2467,1679,387,79,17,2,1,2
"서대문구",충현동,10043,5156,2039,1451,1089,245,49,10,2,1,1
"서대문구",북아현동,7115,2825,1659,1440,973,181,28,8,1,-,-
"서대문구",신촌동,15163,12219,1585,723,470,117,34,7,4,2,2
"서대문구",연희동,18719,10700,3704,2259,1548,379,93,18,11,5,2
"마포구",소계,181755,88300,39061,28222,20726,4266,850,229,66,24,11
"마포구",용강동,9286,3467,1997,1957,1501,290,50,21,3,-,-
"마포구",대흥동,8716,5693,1419,801,645,123,28,4,-,-,3
"마포구",염리동,7811,3348,1608,1440,1173,193,33,11,4,-,1
"마포구",신수동,10130,4076,2310,1909,1466,298,49,16,3,3,-
"마포구",서교동,15287,10377,2575,1253,841,173,47,14,4,3,-
"마포구",합정동,9174,5208,2068,1081,626,152,26,9,2,1,1
"마포구",망원1동,10132,5276,2404,1308,890,198,45,8,2,1,-
"마포구",망원2동,8338,3444,2172,1361,1085,214,49,9,3,1,-
"마포구",연남동,8350,5051,1726,864,544,129,21,7,3,4,1
"마포구",성산1동,9512,4784,2172,1342,895,244,49,15,9,2,-
"마포구",성산2동,19686,9758,4248,2974,2128,470,80,17,9,-,2
"마포구",상암동,12771,4804,2730,2439,2161,526,84,18,6,2,1
"마포구",도화동,9381,3764,2129,1783,1337,279,66,19,1,3,-
"마포구",서강동,12246,6039,2394,1996,1458,267,65,16,8,2,1
"마포구",공덕동,18542,9231,4016,2830,1945,405,87,24,3,1,-
"마포구",아현동,12393,3980,3093,2884,2031,305,71,21,6,1,1
"양천구",소계,180617,59150,42247,38142,32872,6571,1198,274,110,31,22
"양천구",목1동,10342,1697,1939,3065,3017,497,95,21,8,3,-
"양천구",목2동,13311,5568,3138,2356,1750,384,78,23,10,1,3
"양천구",목3동,10135,4343,2534,1768,1192,220,55,15,4,2,2
"양천구",목4동,9972,3354,2077,2112,1933,396,74,18,7,1,-
"양천구",신월1동,9969,4868,2446,1530,881,192,40,8,3,-,1
"양천구",신월2동,8708,2790,2290,1790,1403,338,70,16,6,4,1
"양천구",신월3동,7635,4120,1735,937,615,176,42,5,2,-,3
"양천구",신월4동,6840,1762,1844,1617,1221,313,66,13,3,1,-
"양천구",신월5동,6369,2497,1627,1131,833,215,50,10,6,-,-
"양천구",신월6동,5365,1273,1403,1364,1068,224,31,2,-,-,-
"양천구",신월7동,9041,3744,2608,1564,885,194,35,7,3,-,1
"양천구",신정1동,6921,1367,1356,1829,1943,343,59,18,3,2,1
"양천구",신정2동,6813,1613,1379,1558,1853,344,46,10,6,2,2
"양천구",신정3동,19662,5574,4947,4288,3759,908,137,36,9,3,1
"양천구",신정6동,8188,1177,1763,2387,2393,377,67,10,12,-,2
"양천구",신정7동,11485,3425,2809,2555,2209,394,63,15,11,3,1
"양천구",목5동,13454,1763,2545,3932,4364,689,116,27,10,6,2
"양천구",신정4동,16407,8215,3807,2359,1553,367,74,20,7,3,2
"강서구",소계,273897,126246,63121,43603,32030,6961,1444,354,98,25,15
"강서구",염창동,16738,5151,3571,3888,3433,571,95,24,4,1,-
"강서구",등촌1동,14414,8587,2713,1751,1097,208,43,10,4,-,1
"강서구",등촌2동,8541,3187,2133,1677,1183,266,67,17,9,1,1
"강서구",등촌3동,15126,7329,3840,2122,1477,273,60,16,8,1,-
"강서구",화곡본동,17402,9090,4011,2316,1536,353,70,16,5,3,2
"강서구",화곡2동,8156,3479,2139,1360,888,235,33,15,7,-,-
"강서구",화곡3동,9682,3961,2409,1642,1252,329,69,16,-,4,-
"강서구",화곡4동,9605,4194,2560,1645,933,203,55,11,2,1,1
"강서구",화곡6동,13573,7151,2830,1883,1352,269,62,16,6,2,2
"강서구",화곡8동,11505,5163,3119,1804,1077,261,57,20,3,-,1
"강서구",가양1동,20826,14102,2961,2009,1354,312,66,19,-,1,2
"강서구",가양2동,7971,4696,1946,801,402,82,30,11,2,-,1
"강서구",가양3동,7699,3807,2273,1065,443,88,17,5,1,-,-
"강서구",발산1동,13561,3320,3445,3021,2991,650,103,25,6,-,-
"강서구",공항동,13812,6011,3111,2325,1772,475,92,23,3,-,-
"강서구",방화1동,17181,5438,4197,3569,3058,734,158,19,5,2,1
"강서구",방화2동,12148,6428,2796,1577,1030,237,58,16,4,1,1
"강서구",방화3동,11161,5319,2804,1712,1011,226,71,7,9,2,-
"강서구",화곡1동,27947,15336,6450,3571,1970,468,102,35,10,3,2
"강서구",우장산동,16849,4497,3813,3865,3771,721,136,33,10,3,-
"구로구",소계,184076,77547,45267,31937,22873,4971,1105,276,68,15,17
"구로구",신도림동,14414,4091,3397,3353,2948,477,117,22,7,2,-
"구로구",구로1동,8410,2506,2114,1883,1533,299,53,15,4,2,1
"구로구",구로3동,13580,8414,2463,1449,971,218,41,19,3,1,1
"구로구",구로4동,10266,5515,2531,1313,718,150,28,7,4,-,-
"구로구",구로5동,15767,8633,3222,2142,1375,300,68,21,5,-,1
"구로구",고척1동,11733,4019,3250,2312,1731,330,71,14,3,1,2
"구로구",고척2동,11436,4160,3031,2182,1619,340,83,19,-,1,1
"구로구",개봉2동,12228,3467,3553,2759,1854,439,109,32,10,4,1
"구로구",개봉3동,8667,2922,2601,1723,1105,251,47,14,3,1,-
"구로구",오류1동,12785,7350,2669,1540,936,221,45,17,6,-,1
"구로구",수궁동,9944,3403,2852,1941,1300,333,92,16,6,-,1
"구로구",가리봉동,6019,4395,992,389,200,34,6,2,-,-,1
"구로구",구로2동,12143,6376,2962,1605,892,234,53,15,2,2,2
"구로구",개봉1동,14961,5560,4046,2892,1921,416,93,25,7,-,1
"구로구",오류2동,15443,5033,4221,2979,2399,626,146,28,6,1,4
"구로구",항동,6280,1703,1363,1475,1371,303,53,10,2,-,-
"금천구",소계,121238,64093,26976,16403,10644,2438,490,134,37,14,9
"금천구",가산동,18485,14560,2273,956,536,118,33,6,2,-,1
"금천구",독산1동,25903,14626,5104,3259,2285,494,95,28,4,5,3
"금천구",독산2동,9338,4662,2372,1300,790,170,37,3,4,-,-
"금천구",독산3동,12767,6787,3010,1751,953,219,33,10,3,1,-
"금천구",독산4동,7498,3708,1837,1125,627,160,32,4,4,1,-
"금천구",시흥1동,16400,8106,3823,2427,1579,369,66,21,5,2,2
"금천구",시흥2동,8184,2290,2258,1718,1442,356,82,28,6,3,1
"금천구",시흥3동,4651,1661,1369,883,577,126,27,7,1,-,-
"금천구",시흥4동,8933,3489,2528,1583,1038,225,48,17,4,1,-
"금천구",시흥5동,9079,4204,2402,1401,817,201,37,10,4,1,2
"영등포구",소계,192168,97125,40588,28622,20361,4246,909,221,62,18,16
"영등포구",여의동,14111,4597,3447,3020,2342,510,135,39,12,8,1
"영등포구",당산1동,11886,6688,2571,1475,905,186,41,16,4,-,-
"영등포구",당산2동,18928,10237,3259,2749,2101,440,102,27,11,-,2
"영등포구",양평1동,10006,5498,2121,1349,819,171,36,8,3,1,-
"영등포구",양평2동,11335,5388,2452,1829,1383,224,50,7,1,-,1
"영등포구",신길1동,11672,7472,2057,1157,771,177,33,4,1,-,-
"영등포구",신길3동,7549,3135,1868,1380,943,183,34,4,2,-,-
"영등포구",신길4동,5722,2428,1355,1056,712,137,27,5,1,1,-
"영등포구",신길5동,4479,1855,1107,796,563,127,18,8,2,-,3
"영등포구",신길6동,8732,4152,2025,1296,983,215,42,13,3,-,3
"영등포구",신길7동,7891,2239,1929,1758,1566,334,49,12,2,2,-
"영등포구",대림1동,6855,3176,1757,1033,699,150,29,9,1,-,1
"영등포구",대림2동,6929,4062,1627,748,361,92,29,6,1,3,-
"영등포구",대림3동,10348,4422,2670,1809,1103,272,54,14,2,-,2
"영등포구",영등포본동,10403,5073,2240,1640,1157,230,51,9,-,1,2
"영등포구",영등포동,22318,17213,2741,1329,847,148,31,6,2,1,-
"영등포구",도림동,9801,5384,2198,1267,724,172,45,8,3,-,-
"영등포구",문래동,13203,4106,3164,2931,2382,478,103,26,11,1,1
"동작구",소계,187629,90345,39844,29687,21873,4544,980,257,63,16,20
"동작구",노량진2동,5931,4310,937,396,221,52,11,4,-,-,-
"동작구",상도1동,22834,11969,4359,3367,2538,482,82,26,7,1,3
"동작구",상도2동,12492,5102,2749,2341,1866,336,80,10,4,1,3
"동작구",상도3동,12239,6105,2741,1844,1197,254,74,17,4,2,1
"동작구",상도4동,14530,7090,3344,2244,1453,321,59,15,1,-,3
"동작구",사당1동,13905,8951,2629,1358,763,162,28,8,2,3,1
"동작구",사당3동,10423,3865,2504,2083,1549,302,83,29,6,2,-
"동작구",사당4동,7316,3814,1646,1019,662,133,23,11,7,1,-
"동작구",사당5동,6746,2884,1632,1220,816,157,27,9,-,-,1
"동작구",대방동,16777,7762,3215,2718,2412,524,101,33,7,2,3
"동작구",신대방1동,10477,4289,2268,1873,1606,344,77,15,4,-,1
"동작구",신대방2동,10683,5112,2172,1640,1354,319,63,18,4,-,1
"동작구",흑석동,13062,4702,2942,2769,2093,438,88,24,3,2,1
"동작구",노량진1동,17658,9774,3468,2312,1632,359,80,20,9,2,2
"동작구",사당2동,12556,4616,3238,2503,1711,361,104,18,5,-,-
"관악구",소계,286403,180036,51584,29337,19717,4397,1001,231,66,24,10
"관악구",보라매동,13032,7265,2823,1597,1032,236,57,15,3,3,1
"관악구",청림동,6389,2136,1735,1363,919,179,43,9,4,1,-
"관악구",행운동,18361,12446,3010,1575,1043,219,51,13,3,1,-
"관악구",낙성대동,12239,9290,1562,713,513,117,35,7,1,1,-
"관악구",중앙동,10370,7538,1545,701,450,103,25,5,1,1,1
"관악구",인헌동,14760,9032,2809,1555,1045,254,45,14,4,1,1
"관악구",남현동,9905,5749,1965,1191,761,178,45,9,3,3,1
"관악구",서원동,15360,10787,2590,1124,656,143,47,8,4,1,-
"관악구",신원동,11342,7663,2050,932,555,101,37,3,1,-,-
"관악구",서림동,15330,10732,2451,1183,719,191,39,9,4,2,-
"관악구",신사동,14601,10201,2302,1200,704,150,36,7,1,-,-
"관악구",신림동,19160,16556,1792,485,254,57,14,1,1,-,-
"관악구",난향동,6195,2002,1635,1224,1020,231,60,16,5,-,2
"관악구",조원동,12330,8050,2321,1102,684,136,31,3,2,-,1
"관악구",대학동,17616,13756,2003,1067,602,153,29,5,1,-,-
"관악구",은천동,16085,7752,3617,2366,1824,400,96,26,3,1,-
"관악구",성현동,12274,4430,3018,2385,1934,407,66,19,8,6,1
"관악구",청룡동,24454,18026,3243,1675,1192,250,51,12,4,1,-
"관악구",난곡동,12807,6137,3153,1937,1242,248,65,19,6,-,-
"관악구",삼성동,9616,4143,2576,1588,993,249,55,7,2,2,1
"관악구",미성동,14177,6345,3384,2374,1575,395,74,24,5,-,1
"서초구",소계,170606,60456,36122,33974,30852,6785,1757,451,132,50,27
"서초구",서초1동,9517,4409,1820,1550,1315,289,95,24,15,-,-
"서초구",서초2동,11473,5147,2171,1973,1718,337,91,28,4,3,1
"서초구",서초3동,15419,7421,3003,2326,2000,465,144,37,13,8,2
"서초구",서초4동,10715,2276,2013,2719,2995,557,105,35,10,3,2
"서초구",잠원동,10681,3418,1983,2470,2280,391,97,31,7,3,1
"서초구",반포본동,109,54,20,18,15,1,-,1,-,-,-
"서초구",반포1동,14674,6176,2377,2648,2728,576,126,30,7,5,1
"서초구",반포2동,8068,960,1703,2220,2453,573,125,17,9,4,4
"서초구",반포3동,8242,1320,1825,2294,2259,415,93,28,4,3,1
"서초구",반포4동,7063,1815,1612,1727,1443,329,103,22,6,3,3
"서초구",방배본동,7851,2388,1658,1653,1609,380,122,28,9,2,2
"서초구",방배1동,7536,3067,1821,1280,1047,230,64,13,10,2,2
"서초구",방배2동,7846,2859,2013,1443,1168,261,73,22,5,1,1
"서초구",방배3동,5906,1344,1436,1489,1232,276,98,22,7,1,1
"서초구",방배4동,9629,3494,2109,1814,1707,374,101,20,6,4,-
